Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15
MLO,2000,07,01,00,00,341,2.1,-9,-999.90,10.8,9.8,9.0,65,0
MLO,2000,07,01,00,01,346,1.8,-9,-999.90,11.3,9.8,9.0,63,0
MLO,2000,07,01,00,02,39,2.3,-9,-999.90,11.3,10.3,9.5,63,0
MLO,2000,07,01,00,03,55,4.7,-9,-999.90,12.3,10.3,9.3,57,0
MLO,2000,07,01,00,04,49,2.5,-9,-999.90,13.1,11.5,9.6,54,0
MLO,2000,07,01,00,05,40,4.0,-9,-999.90,12.8,11.0,9.6,56,0
MLO,2000,07,01,00,06,51,1.3,-9,-999.90,12.1,10.1,9.3,59,0
MLO,2000,07,01,00,07,57,1.4,-9,-999.90,12.3,10.6,9.8,59,0
MLO,2000,07,01,00,08,38,0.7,-9,-999.90,14.0,11.3,10.0,53,0
MLO,2000,07,01,00,09,57,0.7,-9,-999.90,13.6,11.3,9.8,53,0
MLO,2000,07,01,00,10,45,-99.9,-9,-999.90,13.1,10.6,9.3,56,0
MLO,2000,07,01,00,11,352,1.3,-9,-999.90,12.3,10.1,9.3,57,0
MLO,2000,07,01,00,14,352,1.3,-9,-999.90,12.6,10.0,9.1,58,0
MLO,2000,07,01,00,15,45,0.8,-9,-999.90,12.8,10.0,9.1,57,0
MLO,2000,07,01,00,16,347,1.2,-9,-999.90,12.1,10.1,9.0,59,0
MLO,2000,07,01,00,17,52,2.9,-9,-999.90,11.8,10.3,9.5,59,0
MLO,2000,07,01,00,18,41,3.8,-9,-999.90,11.3,10.1,9.3,63,0
MLO,2000,07,01,00,19,34,3.5,-9,-999.90,12.8,10.1,9.5,58,0
MLO,2000,07,01,00,20,47,4.8,-9,-999.90,13.1,10.6,9.8,56,0
MLO,2000,07,01,00,21,33,4.8,-9,-999.90,12.8,10.6,9.5,57,0
MLO,2000,07,01,00,22,55,3.6,-9,-999.90,13.8,10.8,9.6,55,0
MLO,2000,07,01,00,23,24,1.8,-9,-999.90,13.5,11.0,10.0,56,0
MLO,2000,07,01,00,24,32,3.9,-9,-999.90,13.6,10.8,10.0,54,0
MLO,2000,07,01,00,25,39,4.6,-9,-999.90,13.0,10.3,9.6,54,0
MLO,2000,07,01,00,26,40,4.0,-9,-999.90,11.6,10.5,9.6,60,0
MLO,2000,07,01,00,27,36,5.5,-9,-999.90,12.6,10.1,9.6,59,0
MLO,2000,07,01,00,28,42,5.5,-9,-999.90,12.8,10.1,9.6,59,0
MLO,2000,07,01,00,29,45,3.5,-9,-999.90,13.3,10.8,9.8,55,0
MLO,2000,07,01,00,30,39,3.1,-9,-999.90,14.1,10.3,9.6,50,0
MLO,2000,07,01,00,31,46,3.0,-9,-999.90,12.8,10.6,10.0,54,0
MLO,2000,07,01,00,32,347,2.8,-9,-999.90,12.6,10.3,9.6,60,0
MLO,2000,07,01,00,33,34,3.5,-9,-999.90,12.8,10.3,9.6,59,0
