Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15
MLO,2016,03,01,00,01,357,3.0,-9,678.30,13.5,11.2,10.0,30,0
MLO,2016,03,01,00,02,349,3.0,-9,678.30,12.8,10.9,9.9,31,0
MLO,2016,03,01,00,03,355,3.0,-9,678.30,13.3,11.0,10.0,29,0
MLO,2016,03,01,00,04,25,1.6,-9,678.30,12.5,11.1,10.2,30,0
MLO,2016,03,01,00,05,6,2.1,-9,678.20,13.0,11.7,10.8,29,0
MLO,2016,03,01,00,06,8,3.0,-9,678.20,12.9,11.8,10.9,30,0
MLO,2016,03,01,00,07,13,2.4,-9,678.20,12.1,11.4,10.6,32,0
MLO,2016,03,01,00,08,17,3.3,-9,678.20,12.7,11.5,10.7,31,0
MLO,2016,03,01,00,09,20,3.1,-9,678.20,12.1,11.3,10.4,33,0
MLO,2016,03,01,00,10,355,2.9,-9,678.20,12.8,11.8,10.6,31,0
MLO,2016,03,01,00,11,0,3.1,-9,678.20,13.8,11.9,10.7,30,0
MLO,2016,03,01,00,12,0,3.2,-9,678.10,13.7,11.8,10.5,31,0
MLO,2016,03,01,00,13,352,2.8,-9,678.10,13.2,11.5,10.5,32,0
MLO,2016,03,01,00,14,35,2.4,-9,678.10,12.8,11.5,10.4,32,0
MLO,2016,03,01,00,15,48,1.8,-9,678.10,12.9,11.7,10.8,31,0
MLO,2016,03,01,00,16,53,2.0,-9,678.10,12.3,11.6,10.7,31,0
MLO,2016,03,01,00,17,27,1.2,-9,678.10,12.0,11.5,10.8,31,0
MLO,2016,03,01,00,18,344,3.2,-9,678.00,12.9,11.7,11.1,30,0
MLO,2016,03,01,00,19,351,3.9,-9,678.00,14.1,11.8,11.0,28,0
MLO,2016,03,01,00,20,346,3.2,-9,678.00,14.4,12.0,11.0,27,0
MLO,2016,03,01,00,21,336,3.4,-9,678.00,14.0,12.0,10.9,30,0
MLO,2016,03,01,00,22,4,3.5,-9,678.00,13.1,11.4,10.6,36,0
MLO,2016,03,01,00,23,4,3.2,-9,678.00,12.5,11.1,10.1,37,0
MLO,2016,03,01,00,24,358,2.6,-9,678.10,12.9,11.3,10.2,36,0
MLO,2016,03,01,00,25,16,3.0,-9,678.00,12.7,11.2,10.3,36,0
MLO,2016,03,01,00,26,19,2.8,-9,678.00,12.7,11.1,10.3,35,0
MLO,2016,03,01,00,27,6,2.3,-9,678.10,12.5,11.0,10.2,36,0
MLO,2016,03,01,00,28,6,1.0,-9,678.10,11.7,10.8,10.1,37,0
MLO,2016,03,01,00,29,48,1.1,-9,678.10,11.7,10.9,10.1,37,0
MLO,2016,03,01,00,30,10,2.2,-9,678.10,12.3,11.0,10.4,36,0
MLO,2016,03,01,00,31,339,4.0,-9,678.10,13.7,11.6,10.6,33,0
MLO,2016,03,01,00,32,347,3.6,-9,678.00,14.3,11.7,10.7,32,0
MLO,2016,03,01,00,33,0,2.7,-9,678.10,13.5,11.5,10.7,34,0
MLO,2016,03,01,00,34,357,3.3,-9,678.00,13.8,12.0,11.0,33,0
