Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15
MLO,2003,11,01,00,00,326,4.9,-9,680.50,11.5,8.9,8.0,58,0
MLO,2003,11,01,00,01,320,3.2,-9,680.50,11.4,8.8,8.2,56,0
MLO,2003,11,01,00,02,310,3.7,-9,680.50,10.8,8.8,8.1,61,0
MLO,2003,11,01,00,03,306,2.6,-9,680.40,10.2,8.6,8.2,63,0
MLO,2003,11,01,00,04,329,3.7,-9,680.40,10.9,8.8,8.5,64,0
MLO,2003,11,01,00,05,327,4.6,-9,680.40,10.8,8.6,8.2,65,0
MLO,2003,11,01,00,06,309,4.5,-9,680.40,11.2,8.7,8.2,66,0
MLO,2003,11,01,00,07,301,2.5,-9,680.40,11.6,9.0,8.2,65,0
MLO,2003,11,01,00,08,317,4.7,-9,680.40,11.6,9.1,8.4,66,0
MLO,2003,11,01,00,09,294,4.6,-9,680.40,11.5,9.2,8.2,64,0
MLO,2003,11,01,00,10,278,2.8,-9,680.40,10.9,8.8,8.0,65,0
MLO,2003,11,01,00,11,296,3.2,-9,680.40,10.2,8.9,8.4,69,0
MLO,2003,11,01,00,12,302,3.4,-9,680.40,10.7,9.0,8.3,65,0
MLO,2003,11,01,00,13,311,4.3,-9,680.40,11.4,9.2,8.5,62,0
MLO,2003,11,01,00,14,284,2.6,-9,680.40,11.0,9.0,8.2,62,0
MLO,2003,11,01,00,15,318,3.9,-9,680.40,11.0,9.5,8.8,66,0
MLO,2003,11,01,00,16,332,3.7,-9,680.40,11.1,9.4,8.9,-99,0
MLO,2003,11,01,00,17,335,3.6,-9,680.40,11.2,9.0,8.4,-99,0
MLO,2003,11,01,00,18,330,3.0,-9,680.40,11.6,8.9,8.1,-99,0
MLO,2003,11,01,00,19,323,4.3,-9,680.40,10.9,8.9,8.2,-99,0
MLO,2003,11,01,00,20,324,3.4,-9,680.40,10.6,8.6,8.4,-99,0
MLO,2003,11,01,00,21,306,4.4,-9,680.40,10.9,8.9,8.3,-99,0
MLO,2003,11,01,00,22,308,3.6,-9,680.40,10.6,8.6,8.3,-99,0
MLO,2003,11,01,00,23,297,3.6,-9,680.40,11.0,8.6,8.3,-99,0
MLO,2003,11,01,00,24,307,2.5,-9,680.40,10.7,8.6,8.3,-99,0
MLO,2003,11,01,00,25,333,2.8,-9,680.40,10.6,8.6,8.4,62,0
MLO,2003,11,01,00,26,319,3.0,-9,680.30,10.2,8.7,8.5,68,0
MLO,2003,11,01,00,27,309,2.6,-9,680.40,10.8,9.2,8.6,65,0
MLO,2003,11,01,00,28,322,3.7,-9,680.40,11.5,9.6,8.8,60,0
MLO,2003,11,01,00,29,340,3.1,-9,680.40,11.0,8.9,8.6,61,0
MLO,2003,11,01,00,30,329,4.0,-9,680.40,11.0,8.8,8.4,64,0
MLO,2003,11,01,00,31,313,4.8,-9,680.40,11.3,9.0,8.2,59,0
MLO,2003,11,01,00,32,326,4.0,-9,680.40,11.0,8.9,8.2,58,0
MLO,2003,11,01,00,33,312,4.5,-9,680.40,10.9,8.9,8.2,57,0
MLO,2003,11,01,00,34,307,3.8,-9,680.40,10.4,8.7,8.1,58,0
MLO,2003,11,01,00,35,295,2.0,-9,680.40,10.3,8.7,8.2,59,0
MLO,2003,11,01,00,36,308,2.6,-9,680.40,10.3,9.0,8.4,63,0
MLO,2003,11,01,00,37,334,3.0,-9,680.40,11.1,9.4,8.6,62,0
MLO,2003,11,01,00,38,318,3.0,-9,680.30,10.7,8.9,8.3,65,0
MLO,2003,11,01,00,39,271,2.8,-9,680.30,10.7,9.2,8.3,60,0
MLO,2003,11,01,00,40,288,2.8,-9,680.30,10.7,9.2,8.5,61,0
MLO,2003,11,01,00,41,274,1.4,-9,680.30,10.2,9.0,8.5,63,0
MLO,2003,11,01,00,42,309,1.6,-9,680.30,10.2,9.1,8.7,65,0
MLO,2003,11,01,00,43,320,1.3,-9,680.30,10.2,9.1,9.0,68,0
MLO,2003,11,01,00,44,307,1.0,-9,680.30,10.4,9.4,9.2,72,0
MLO,2003,11,01,00,45,329,2.7,-9,680.30,11.0,9.2,9.1,68,0
MLO,2003,11,01,00,46,309,2.1,-9,680.30,10.6,9.0,8.6,68,0
MLO,2003,11,01,00,47,277,1.2,-9,680.30,10.6,9.2,8.8,64,0
MLO,2003,11,01,00,48,293,2.8,-9,680.30,10.8,9.5,8.9,61,0
MLO,2003,11,01,00,49,291,1.6,-9,680.30,10.7,9.4,8.8,62,0
MLO,2003,11,01,00,50,320,3.1,-9,680.30,11.3,9.6,9.0,55,0
MLO,2003,11,01,00,51,317,2.9,-9,680.30,11.8,9.5,8.9,49,0
MLO,2003,11,01,00,52,330,1.0,-9,680.30,10.9,9.6,9.0,50,0
MLO,2003,11,01,00,53,341,0.7,-9,680.30,10.6,9.9,9.3,53,0
MLO,2003,11,01,00,54,283,1.6,-9,680.30,11.6,10.5,9.8,51,0
MLO,2003,11,01,00,55,317,3.1,-9,680.30,12.1,10.2,9.5,49,0
MLO,2003,11,01,00,56,297,2.9,-9,680.30,11.6,9.9,9.2,49,0
MLO,2003,11,01,00,57,280,1.8,-9,680.30,11.4,10.0,9.3,49,0
MLO,2003,11,01,00,58,315,1.2,-9,680.40,11.5,10.0,9.3,49,0
MLO,2003,11,01,00,59,294,2.6,-9,680.30,11.6,10.1,9.5,49,0
MLO,2003,11,01,01,00,279,3.3,-9,680.30,12.2,10.2,9.4,46,0
MLO,2003,11,01,01,01,277,2.3,-9,680.30,11.7,10.0,9.4,49,0
MLO,2003,11,01,01,02,295,2.6,-9,680.30,11.7,9.8,9.3,48,0
MLO,2003,11,01,01,03,310,1.6,-9,680.30,11.9,9.9,9.3,48,0
MLO,2003,11,01,01,04,319,2.7,-9,680.40,11.9,10.4,9.5,47,0
MLO,2003,11,01,01,05,333,4.1,-9,680.40,12.0,10.4,9.5,47,0
MLO,2003,11,01,01,06,340,3.1,-9,680.40,12.6,10.0,9.3,46,0
MLO,2003,11,01,01,07,330,2.4,-9,680.40,12.6,10.1,9.2,46,0
MLO,2003,11,01,01,08,351,1.8,-9,680.40,11.4,9.8,9.4,49,0
MLO,2003,11,01,01,09,10,0.6,-9,680.40,11.1,9.9,9.4,50,0
MLO,2003,11,01,01,10,16,0.3,-9,680.30,11.4,10.5,9.6,50,0
MLO,2003,11,01,01,11,325,2.4,-9,680.40,11.4,10.4,9.9,50,0
MLO,2003,11,01,01,12,307,2.7,-9,680.40,11.8,10.3,9.8,44,0
MLO,2003,11,01,01,13,310,3.5,-9,680.30,12.2,10.6,9.8,46,0
MLO,2003,11,01,01,14,306,3.9,-9,680.40,12.1,10.8,10.2,46,0
MLO,2003,11,01,01,15,318,3.5,-9,680.40,12.4,10.8,10.2,45,0
MLO,2003,11,01,01,16,314,2.2,-9,680.40,12.1,10.6,10.1,46,0
MLO,2003,11,01,01,17,347,1.4,-9,680.40,11.9,10.4,10.2,47,0
MLO,2003,11,01,01,18,328,1.4,-9,680.40,11.3,10.0,9.9,49,0
MLO,2003,11,01,01,19,311,2.8,-9,680.40,11.7,10.3,10.0,48,0
MLO,2003,11,01,01,20,337,2.5,-9,680.40,12.1,10.4,9.8,46,0
MLO,2003,11,01,01,21,320,2.5,-9,680.40,11.8,10.2,9.5,45,0
MLO,2003,11,01,01,22,324,2.9,-9,680.40,11.7,10.3,9.6,46,0
MLO,2003,11,01,01,23,315,4.1,-9,680.40,12.1,10.2,9.6,47,0
MLO,2003,11,01,01,24,320,2.8,-9,680.50,11.8,10.2,9.4,47,0
MLO,2003,11,01,01,25,327,3.3,-9,680.40,11.4,9.9,9.4,48,0
MLO,2003,11,01,01,26,296,2.4,-9,680.40,11.7,10.0,9.5,48,0
MLO,2003,11,01,01,27,335,1.6,-9,680.50,11.4,10.0,9.7,49,0
MLO,2003,11,01,01,28,328,1.1,-9,680.50,10.8,9.8,9.8,-99,0
MLO,2003,11,01,01,29,320,2.2,-9,680.50,10.9,10.0,9.8,-99,0
MLO,2003,11,01,01,30,333,2.4,-9,680.50,11.4,10.1,9.7,-99,0
MLO,2003,11,01,01,31,335,3.2,-9,680.50,11.0,9.6,9.5,-99,0
MLO,2003,11,01,01,32,332,3.8,-9,680.50,11.3,9.6,9.3,-99,0
