Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15
MLO,2010,01,01,00,00,263,8.1,-9,678.60,12.3,11.2,9.7,7,0
MLO,2010,01,01,00,01,266,9.0,-9,678.50,12.7,11.3,9.8,6,0
MLO,2010,01,01,00,02,266,9.6,-9,678.50,12.2,11.2,9.7,7,0
MLO,2010,01,01,00,03,251,10.9,-9,678.50,12.3,11.0,9.7,6,0
MLO,2010,01,01,00,04,258,9.7,-9,678.50,12.0,10.8,9.5,6,0
MLO,2010,01,01,00,05,258,8.7,-9,678.60,12.5,10.9,9.5,6,0
MLO,2010,01,01,00,06,257,10.1,-9,678.50,12.4,11.0,9.6,6,0
MLO,2010,01,01,00,07,261,9.0,-9,678.50,12.5,11.0,9.7,6,0
MLO,2010,01,01,00,08,263,8.9,-9,678.50,12.8,11.1,9.6,6,0
MLO,2010,01,01,00,09,251,9.9,-9,678.50,12.7,11.2,9.7,6,0
MLO,2010,01,01,00,10,258,10.1,-9,678.50,12.5,11.1,9.8,6,0
MLO,2010,01,01,00,11,262,12.2,-9,678.40,12.9,11.3,10.0,6,0
MLO,2010,01,01,00,12,268,10.8,-9,678.50,12.8,11.4,9.9,6,0
MLO,2010,01,01,00,13,254,8.7,-9,678.50,12.8,11.4,10.0,6,0
MLO,2010,01,01,00,14,243,9.5,-9,678.50,12.7,11.4,10.0,6,0
MLO,2010,01,01,00,15,245,10.4,-9,678.40,12.3,11.2,9.9,7,0
MLO,2010,01,01,00,16,240,8.8,-9,678.40,12.4,11.3,9.9,7,0
MLO,2010,01,01,00,17,248,9.4,-9,678.40,12.9,11.6,10.1,6,0
MLO,2010,01,01,00,18,250,8.3,-9,678.40,13.2,11.8,10.3,6,0
MLO,2010,01,01,00,19,258,8.4,-9,678.40,13.0,11.7,10.2,6,0
MLO,2010,01,01,00,20,262,9.9,-9,678.30,13.3,11.9,10.3,6,0
MLO,2010,01,01,00,21,251,8.3,-9,678.40,13.1,11.8,10.4,6,0
MLO,2010,01,01,00,22,251,10.1,-9,678.30,12.9,11.6,10.2,6,0
MLO,2010,01,01,00,23,259,9.1,-9,678.40,13.4,11.8,10.4,6,0
MLO,2010,01,01,00,24,257,11.8,-9,678.40,13.1,11.6,10.2,6,0
MLO,2010,01,01,00,25,257,9.2,-9,678.30,13.0,11.5,10.1,6,0
MLO,2010,01,01,00,26,264,9.7,-9,678.30,13.5,11.9,10.4,6,0
MLO,2010,01,01,00,27,267,10.6,-9,678.30,13.2,11.9,10.4,6,0
MLO,2010,01,01,00,28,258,9.3,-9,678.40,13.2,11.8,10.5,6,0
MLO,2010,01,01,00,29,249,7.6,-9,678.30,13.6,12.0,10.6,6,0
MLO,2010,01,01,00,30,249,9.7,-9,678.30,13.2,11.9,10.5,7,0
MLO,2010,01,01,00,31,249,9.7,-9,678.30,13.4,12.0,10.6,6,0
MLO,2010,01,01,00,32,265,9.4,-9,678.30,13.4,12.1,10.7,6,0
MLO,2010,01,01,00,33,260,10.0,-9,678.30,13.3,12.0,10.6,6,0
MLO,2010,01,01,00,34,258,8.0,-9,678.40,13.8,12.2,10.8,6,0
MLO,2010,01,01,00,35,260,7.8,-9,678.30,13.6,12.4,11.0,7,0
MLO,2010,01,01,00,36,267,10.9,-9,678.30,13.5,12.3,11.0,6,0
MLO,2010,01,01,00,37,275,9.8,-9,678.40,13.2,12.1,10.7,6,0
MLO,2010,01,01,00,38,271,7.0,-9,678.40,12.9,11.9,10.6,7,0
MLO,2010,01,01,00,39,268,9.6,-9,678.30,13.2,12.1,10.7,6,0
MLO,2010,01,01,00,40,270,9.5,-9,678.40,13.2,12.2,10.7,6,0
MLO,2010,01,01,00,41,266,9.8,-9,678.30,13.2,12.0,10.7,6,0
MLO,2010,01,01,00,42,271,11.4,-9,678.20,13.4,12.2,10.9,6,0
MLO,2010,01,01,00,43,264,11.1,-9,678.20,13.5,12.2,10.8,6,0
MLO,2010,01,01,00,44,262,11.1,-9,678.30,13.4,12.1,10.6,6,0
MLO,2010,01,01,00,45,260,9.8,-9,678.30,13.0,11.6,10.3,6,0
MLO,2010,01,01,00,46,260,9.2,-9,678.30,13.1,11.7,10.1,6,0
MLO,2010,01,01,00,47,254,9.0,-9,678.30,12.9,11.5,10.1,6,0
MLO,2010,01,01,00,48,264,10.7,-9,678.30,13.1,11.6,10.2,6,0
MLO,2010,01,01,00,49,260,9.0,-9,678.30,13.0,11.5,10.1,6,0
MLO,2010,01,01,00,50,248,7.7,-9,678.30,13.1,11.6,10.3,6,0
MLO,2010,01,01,00,51,254,8.6,-9,678.20,13.1,11.6,10.4,6,0
MLO,2010,01,01,00,52,251,9.3,-9,678.20,13.1,11.7,10.5,6,0
MLO,2010,01,01,00,53,257,8.8,-9,678.20,13.4,12.0,10.7,6,0
MLO,2010,01,01,00,54,254,8.5,-9,678.20,13.7,12.2,10.7,6,0
MLO,2010,01,01,00,55,253,9.7,-9,678.30,13.7,12.2,10.6,6,0
MLO,2010,01,01,00,56,258,8.8,-9,678.20,13.1,11.8,10.5,7,0
MLO,2010,01,01,00,57,270,9.8,-9,678.30,13.4,11.9,10.6,6,0
MLO,2010,01,01,00,58,265,8.6,-9,678.30,13.3,11.9,10.6,6,0
MLO,2010,01,01,00,59,273,9.6,-9,678.30,13.2,11.9,10.6,6,0
MLO,2010,01,01,01,00,262,9.9,-9,678.30,13.3,12.0,10.6,6,0
MLO,2010,01,01,01,01,263,10.5,-9,678.20,13.1,11.8,10.5,6,0
MLO,2010,01,01,01,02,254,10.3,-9,678.20,13.0,11.7,10.3,6,0
MLO,2010,01,01,01,03,252,10.2,-9,678.20,12.9,11.6,10.4,6,0
MLO,2010,01,01,01,04,253,9.6,-9,678.30,12.9,11.6,10.2,6,0
MLO,2010,01,01,01,05,256,8.6,-9,678.30,13.0,11.6,10.2,6,0
MLO,2010,01,01,01,06,261,9.5,-9,678.30,13.4,11.8,10.4,6,0
MLO,2010,01,01,01,07,257,9.4,-9,678.30,13.4,11.9,10.4,6,0
MLO,2010,01,01,01,08,259,8.5,-9,678.30,13.3,11.8,10.3,6,0
MLO,2010,01,01,01,09,264,9.0,-9,678.30,13.1,11.8,10.4,6,0
MLO,2010,01,01,01,10,260,10.3,-9,678.30,13.3,11.8,10.4,6,0
MLO,2010,01,01,01,11,251,9.2,-9,678.30,13.1,11.7,10.3,6,0
MLO,2010,01,01,01,12,258,11.0,-9,678.30,13.3,11.7,10.2,6,0
MLO,2010,01,01,01,13,259,9.1,-9,678.30,13.5,11.9,10.5,6,0
MLO,2010,01,01,01,14,260,9.1,-9,678.30,13.3,11.8,10.6,6,0
MLO,2010,01,01,01,15,264,9.6,-9,678.30,13.0,11.7,10.4,6,0
MLO,2010,01,01,01,16,267,10.7,-9,678.30,13.1,11.6,10.4,6,0
MLO,2010,01,01,01,17,270,12.1,-9,678.30,13.1,11.6,10.5,6,0
MLO,2010,01,01,01,18,263,10.8,-9,678.20,13.1,11.5,10.5,6,0
MLO,2010,01,01,01,19,258,10.0,-9,678.30,13.0,11.4,10.3,6,0
MLO,2010,01,01,01,20,258,8.6,-9,678.30,13.1,11.5,10.4,6,0
MLO,2010,01,01,01,21,269,9.3,-9,678.30,13.3,11.9,10.7,6,0
MLO,2010,01,01,01,22,267,12.1,-9,678.30,13.3,11.9,10.5,6,0
