,,Date,latitude,longitude,mag
df_EQ Data.csv,167,7716.0,19.238,-155.405666666667,2.92
df_EQ Data.csv,168,7710.0,19.2183333333333,-155.400333333333,3.96
df_EQ Data.csv,169,7704.0,19.4288333333333,-155.6135,3.15
df_EQ Data.csv,170,7685.0,19.2356666666667,-155.411,3.57
df_EQ Data.csv,171,7685.0,19.2468333333333,-155.412166666667,3.32
df_EQ Data.csv,172,7685.0,19.1866666666667,-155.458,1.72
df_EQ Data.csv,173,7681.0,19.337,-155.111833333333,4.39
df_EQ Data.csv,174,7681.0,19.3995,-155.284666666667,2.58
df_EQ Data.csv,175,7679.0,19.1565,-155.512833333333,3.31
df_EQ Data.csv,176,7678.0,19.4103333333333,-155.297666666667,2.61
df_EQ Data.csv,177,7674.0,19.865,-155.568,4.36
df_EQ Data.csv,178,7668.0,19.3516666666667,-155.274,3.25
df_EQ Data.csv,179,7664.0,19.5126666666667,-155.662666666667,4.06
df_EQ Data.csv,180,7664.0,19.3813333333333,-155.236666666667,1.54
df_EQ Data.csv,181,7663.0,19.3911666666667,-155.273666666667,3.12
df_EQ Data.csv,182,7662.0,19.1763333333333,-155.474666666667,3.16
df_EQ Data.csv,183,7660.0,19.4101666666667,-155.269166666667,3.25
df_EQ Data.csv,184,7658.0,19.2465,-155.385333333333,3.0
df_EQ Data.csv,185,7651.0,19.2401666666667,-155.4085,3.15
df_EQ Data.csv,186,7651.0,19.239,-155.408666666667,2.07
df_EQ Data.csv,187,7646.0,19.2278333333333,-155.3895,3.05
df_EQ Data.csv,188,7643.0,19.9648333333333,-155.569333333333,3.84
df_EQ Data.csv,189,7632.0,19.2198333333333,-155.394833333333,3.48
df_EQ Data.csv,190,7631.0,19.2001666666667,-155.496666666667,2.88
df_EQ Data.csv,191,7629.0,19.422,-155.247833333333,2.77
df_EQ Data.csv,192,7626.0,19.2208333333333,-155.388666666667,3.51
df_EQ Data.csv,193,7624.0,19.4188333333333,-155.315333333333,3.5
df_EQ Data.csv,194,7624.0,19.4231666666667,-155.318666666667,2.3
df_EQ Data.csv,195,7623.0,19.4196666666667,-155.316833333333,3.04
df_EQ Data.csv,196,7620.0,19.4193325042725,-155.293670654297,2.23
df_EQ Data.csv,197,7602.0,19.919,-155.563333333333,3.46
df_EQ Data.csv,198,7580.0,20.2548333333333,-155.558666666667,2.91
df_EQ Data.csv,199,7579.0,19.2073333333333,-155.399,3.03
df_EQ Data.csv,200,7576.0,19.1926666666667,-155.466666666667,3.39
df_EQ Data.csv,201,7575.0,20.8905,-156.342833333333,3.67
df_EQ Data.csv,202,7565.0,19.2558,-155.4372,3.4
df_EQ Data.csv,203,7563.0,19.2,-155.469333333333,3.0
df_EQ Data.csv,204,7560.0,19.8805,-156.080833333333,3.4
df_EQ Data.csv,205,7556.0,20.002,-155.317,2.86
df_EQ Data.csv,206,7556.0,19.399,-155.255833333333,3.61
df_EQ Data.csv,207,7556.0,19.134,-155.548,3.49
df_EQ Data.csv,208,7550.0,18.7998333333333,-155.3705,3.48
df_EQ Data.csv,209,7541.0,19.2398333333333,-155.413,4.21
df_EQ Data.csv,210,7537.0,18.9313333333333,-155.461,4.67
df_EQ Data.csv,211,7528.0,19.2251666666667,-155.4095,3.01
df_EQ Data.csv,212,7527.0,19.2203333333333,-155.396666666667,3.3
df_EQ Data.csv,213,7517.0,19.2143333333333,-155.395666666667,3.51
df_EQ Data.csv,214,7514.0,19.2185,-155.391333333333,2.98
df_EQ Data.csv,215,7514.0,19.3398333333333,-155.122666666667,4.28
df_EQ Data.csv,216,7513.0,19.3258333333333,-155.115333333333,4.64
df_EQ Data.csv,217,7508.0,19.0741666666667,-155.374333333333,3.33
df_EQ Data.csv,218,7501.0,19.2281666666667,-155.3985,3.6
df_EQ Data.csv,219,7499.0,19.2121666666667,-155.414,3.42
df_EQ Data.csv,220,7491.0,19.2185,-155.4183333,3.38
df_EQ Data.csv,221,7491.0,19.2101667,-155.4648333,3.23
df_EQ Data.csv,222,7482.0,19.4243333,-155.6231667,3.21
df_EQ Data.csv,223,7481.0,19.231,-155.4181667,3.58
df_EQ Data.csv,224,7479.0,19.2161667,-155.4171667,3.5
df_EQ Data.csv,225,7477.0,19.2133333,-155.3956667,3.67
df_EQ Data.csv,226,7476.0,19.4436667,-155.3373333,3.27
df_EQ Data.csv,227,7475.0,19.2191667,-155.3778333,2.97
df_EQ Data.csv,228,7471.0,19.1968333,-155.3016667,2.65
df_EQ Data.csv,229,7471.0,19.2251667,-155.399,3.75
df_EQ Data.csv,230,7468.0,19.2346667,-155.4003333,3.04
df_EQ Data.csv,231,7466.0,19.3443333,-155.1951667,2.85
df_EQ Data.csv,232,7464.0,19.2181667,-155.4188333,3.26
df_EQ Data.csv,233,7463.0,19.2150002,-155.4203339,2.87
df_EQ Data.csv,234,7462.0,18.9206667,-155.1893333,3.34
df_EQ Data.csv,235,7462.0,18.8835,-155.1731667,3.82
df_EQ Data.csv,236,7462.0,18.8995,-155.1823333,3.42
df_EQ Data.csv,237,7462.0,18.9216667,-155.1786667,3.57
