,Date,Daily Max 1-hour SO2 Concentration,mag,Distance
1866,731986.0,4.0,0.0,
1867,731987.0,6.5,0.0,
1868,731988.0,5.333333333333333,0.0,
1869,731989.0,2.0,0.0,
1870,731990.0,2.1666666666666665,0.0,
1871,731991.0,2.0,0.0,
1872,731992.0,3.6666666666666665,0.0,
1873,731993.0,2.1666666666666665,0.0,
1874,731994.0,2.5,0.0,
1875,731995.0,2.6,0.0,
1876,731996.0,4.0,0.0,
1877,731997.0,6.166666666666667,0.0,
1878,731998.0,122.16666666666667,0.0,
1879,731999.0,350.3333333333333,0.0,
1880,732000.0,3.1666666666666665,0.0,
1881,732001.0,2.3333333333333335,0.0,
1882,732002.0,2.3333333333333335,0.0,
1883,732003.0,2.1666666666666665,0.0,
1884,732004.0,2.3333333333333335,0.0,
1885,732005.0,2.3333333333333335,0.0,
1886,732006.0,4.166666666666667,0.0,
1887,732007.0,2.1666666666666665,0.0,
1888,732008.0,137.33333333333334,0.0,
1889,732009.0,37.166666666666664,0.0,
1890,732010.0,44.5,0.0,
1891,732011.0,68.5,0.0,
1892,732012.0,25.5,0.0,
1893,732013.0,27.833333333333332,0.0,
1894,732014.0,45.166666666666664,0.0,
1895,732015.0,61.833333333333336,0.0,
1896,732016.0,2.1666666666666665,0.0,
1897,732017.0,83.83333333333333,0.0,
1898,732018.0,102.6,0.0,
1899,732019.0,202.6,0.0,
1900,732020.0,288.8333333333333,0.0,
1901,732021.0,47.166666666666664,0.0,
1902,732022.0,221.16666666666666,0.0,
1903,732023.0,41.666666666666664,0.0,
1904,732024.0,37.5,0.0,
1905,732025.0,14.0,0.0,
1906,732026.0,48.8,0.0,
1907,732027.0,2.0,0.0,
1908,732028.0,255.16666666666666,0.0,
1909,732029.0,78.66666666666667,0.0,
1910,732030.0,83.66666666666667,0.0,
1911,732031.0,467.8333333333333,0.0,
1912,732032.0,1.3333333333333333,0.0,
1913,732033.0,1.3333333333333333,0.0,
1914,732034.0,1.3333333333333333,0.0,
1915,732035.0,1.3333333333333333,0.0,
1916,732036.0,2.8333333333333335,0.0,
1917,732037.0,1.8333333333333333,0.0,
1918,732038.0,1.3333333333333333,0.0,
1919,732039.0,1.5,0.0,
1920,732040.0,1.5,0.0,
1921,732041.0,1.5,0.0,
1922,732042.0,1.3333333333333333,0.0,
1923,732043.0,1.3333333333333333,0.0,
1924,732044.0,3.6666666666666665,0.0,
1925,732045.0,1.6666666666666667,0.0,
1926,732046.0,1.3333333333333333,0.0,
1927,732047.0,68.5,0.0,
1928,732048.0,1.6666666666666667,0.0,
1929,732049.0,4.333333333333333,0.0,
1930,732050.0,1.6666666666666667,0.0,
1931,732051.0,0.8,0.0,
1932,732052.0,0.8,0.0,
1933,732053.0,0.8,0.0,
1934,732054.0,1.2,0.0,
1935,732055.0,1.6666666666666667,0.0,
1936,732056.0,1.5,0.0,
1937,732057.0,7.833333333333333,0.0,
1938,732058.0,2.5,0.0,
1939,732059.0,2.5,0.0,
1940,732060.0,2.0,0.0,
1941,732061.0,2.2,0.0,
1942,732062.0,2.8,0.0,
1943,732063.0,188.0,0.0,
1944,732064.0,75.66666666666667,0.0,
1945,732065.0,72.33333333333333,0.0,
1946,732066.0,215.33333333333334,0.0,
1947,732067.0,138.83333333333334,0.0,
1948,732068.0,565.8333333333334,0.0,
1949,732069.0,68.83333333333333,0.0,
1950,732070.0,27.666666666666668,0.0,
1951,732071.0,3.6666666666666665,0.0,
1952,732072.0,1.1666666666666667,0.0,
1953,732073.0,1.0,0.0,
1954,732074.0,0.8333333333333334,0.0,
1955,732075.0,1.5,0.0,
1956,732076.0,4.833333333333333,0.0,
1957,732077.0,2.5,0.0,
1958,732078.0,5.333333333333333,0.0,
1959,732079.0,1.1666666666666667,0.0,
1960,732080.0,1.3333333333333333,0.0,
1961,732081.0,1.1666666666666667,0.0,
1962,732082.0,1.1666666666666667,0.0,
1963,732083.0,2.1666666666666665,0.0,
1964,732084.0,3.6666666666666665,0.0,
1965,732085.0,1.3333333333333333,0.0,
1966,732086.0,2.5,0.0,
1967,732087.0,1.3333333333333333,0.0,
1968,732088.0,1.3333333333333333,0.0,
1969,732089.0,2.0,0.0,
1970,732090.0,1.0,0.0,
1971,732091.0,1.3333333333333333,0.0,
1972,732092.0,1.5,0.0,
1973,732093.0,1.5,0.0,
1974,732094.0,1.6666666666666667,0.0,
1975,732095.0,4.333333333333333,0.0,
1976,732096.0,1.1666666666666667,0.0,
1977,732097.0,1.5,0.0,
1978,732098.0,1.5,0.0,
1979,732099.0,2.3333333333333335,0.0,
1980,732100.0,1.5,0.0,
1981,732101.0,1.1666666666666667,0.0,
1982,732102.0,1.3333333333333333,0.0,
1983,732103.0,1.3333333333333333,0.0,
1984,732104.0,1.1666666666666667,0.0,
1985,732105.0,1.0,0.0,
1986,732106.0,1.3333333333333333,0.0,
1987,732107.0,1.1666666666666667,0.0,
1988,732108.0,1.0,0.0,
1989,732109.0,14.666666666666666,0.0,
1990,732110.0,1.3333333333333333,0.0,
1991,732111.0,1.2,0.0,
1992,732112.0,1.0,0.0,
1993,732113.0,1.2,0.0,
1994,732114.0,1.6666666666666667,0.0,
1995,732115.0,1.1666666666666667,0.0,
1996,732116.0,0.8333333333333334,0.0,
1997,732117.0,1.5,0.0,
1998,732118.0,1.5,0.0,
1999,732119.0,134.0,0.0,
2000,732120.0,1.0,0.0,
2001,732121.0,1.8333333333333333,0.0,
2002,732122.0,1.0,0.0,
2003,732123.0,1.0,0.0,
2004,732124.0,1.1666666666666667,0.0,
2005,732125.0,1.0,0.0,
2006,732126.0,1.3333333333333333,0.0,
2007,732127.0,1.0,0.0,
2008,732128.0,1.2,0.0,
2009,732129.0,0.6,0.0,
2010,732130.0,0.6,0.0,
2011,732131.0,2.4,0.0,
2012,732132.0,1.0,0.0,
2013,732133.0,1.0,0.0,
2014,732134.0,0.8,0.0,
2015,732135.0,1.0,0.0,
2016,732136.0,0.6,0.0,
2017,732137.0,1.0,0.0,
2018,732138.0,1.2,0.0,
2019,732139.0,1.0,0.0,
2020,732140.0,1.0,0.0,
2021,732141.0,1.25,0.0,
2022,732142.0,1.25,5.3,101.05063548664532
2023,732143.0,1.5,0.0,
2024,732144.0,1.0,0.0,
2025,732145.0,1.5,0.0,
2026,732146.0,1.25,0.0,
2027,732147.0,1.0,0.0,
2028,732148.0,1.0,0.0,
2029,732149.0,37.2,0.0,
2030,732150.0,1.6,0.0,
2031,732151.0,1.2,0.0,
2032,732152.0,1.8,0.0,
2033,732153.0,1.8,0.0,
2034,732154.0,1.6,0.0,
2035,732155.0,2.75,0.0,
2036,732156.0,2.0,0.0,
2037,732157.0,1.4,0.0,
2038,732158.0,1.4,0.0,
2039,732159.0,2.0,0.0,
2040,732160.0,1.8,0.0,
2041,732161.0,1.0,0.0,
2042,732162.0,1.6,0.0,
2043,732163.0,1.4,0.0,
2044,732164.0,1.6,0.0,
2045,732165.0,2.8,0.0,
2046,732166.0,3.2,0.0,
2047,732167.0,3.0,0.0,
2048,732168.0,2.0,0.0,
2049,732169.0,3.4,0.0,
2050,732170.0,19.2,0.0,
2051,732171.0,2.6,0.0,
2052,732172.0,2.0,0.0,
2053,732173.0,1.4,0.0,
2054,732174.0,2.8,0.0,
2055,732175.0,1.0,0.0,
2056,732176.0,1.6,0.0,
2057,732177.0,1.6,0.0,
2058,732178.0,6.0,0.0,
2059,732179.0,6.8,0.0,
2060,732180.0,3.0,0.0,
2061,732181.0,1.6,0.0,
2062,732182.0,0.8,0.0,
2063,732183.0,2.2,0.0,
2064,732184.0,14.4,0.0,
2065,732185.0,24.2,0.0,
2066,732186.0,84.0,0.0,
2067,732187.0,326.4,0.0,
2068,732188.0,252.2,0.0,
2069,732189.0,1.2,0.0,
2070,732190.0,1.8,0.0,
2071,732191.0,3.6,0.0,
2072,732192.0,0.8,0.0,
2073,732193.0,1.0,0.0,
2074,732194.0,0.8,0.0,
2075,732195.0,1.2,0.0,
2076,732196.0,1.2,0.0,
2077,732197.0,1.0,0.0,
2078,732198.0,1.2,0.0,
2079,732199.0,1.0,0.0,
2080,732200.0,1.0,0.0,
2081,732201.0,0.8,0.0,
2082,732202.0,1.0,0.0,
2083,732203.0,36.4,0.0,
2084,732204.0,14.25,0.0,
2085,732205.0,1.0,0.0,
2086,732206.0,1.25,0.0,
2087,732207.0,0.75,0.0,
2088,732208.0,4.0,0.0,
2089,732209.0,2.5,0.0,
2090,732210.0,3.5,0.0,
2091,732211.0,30.5,0.0,
2092,732212.0,27.0,0.0,
2093,732213.0,202.0,0.0,
2094,732214.0,4.6,0.0,
2095,732215.0,2.4,0.0,
2096,732216.0,2.0,0.0,
2097,732217.0,2.4,0.0,
2098,732218.0,1.2,0.0,
2099,732219.0,1.6,0.0,
2100,732220.0,50.0,0.0,
2101,732221.0,2.6,0.0,
2102,732222.0,1.8,0.0,
2103,732223.0,1.8,0.0,
2104,732224.0,2.0,0.0,
2105,732225.0,1.8,0.0,
2106,732226.0,1.8,0.0,
2107,732227.0,1.8,0.0,
2108,732228.0,1.8,0.0,
2109,732229.0,0.8,0.0,
2110,732230.0,1.8,0.0,
2111,732231.0,1.6,0.0,
2112,732232.0,1.8,0.0,
2113,732233.0,0.8,0.0,
2114,732234.0,72.6,0.0,
2115,732235.0,60.0,0.0,
2116,732236.0,2.4,0.0,
2117,732237.0,6.2,0.0,
2118,732238.0,182.8,0.0,
2119,732239.0,197.2,0.0,
2120,732240.0,1.8,0.0,
2121,732241.0,0.8,0.0,
2122,732242.0,0.6,0.0,
2123,732243.0,0.6,0.0,
2124,732244.0,0.8,0.0,
2125,732245.0,1.2,0.0,
2126,732246.0,2.6,0.0,
2127,732247.0,1.8,0.0,
2128,732248.0,1.2,0.0,
2129,732249.0,47.6,0.0,
2130,732250.0,34.75,0.0,
2131,732251.0,2.0,0.0,
2132,732252.0,0.8,0.0,
2133,732253.0,1.0,0.0,
2134,732254.0,1.2,0.0,
2135,732255.0,3.6,0.0,
2136,732256.0,2.2,0.0,
2137,732257.0,0.8,0.0,
2138,732258.0,1.0,0.0,
2139,732259.0,1.2,0.0,
2140,732260.0,1.2,0.0,
2141,732261.0,1.2,0.0,
2142,732262.0,132.6,0.0,
2143,732263.0,157.2,0.0,
2144,732264.0,9.8,0.0,
2145,732265.0,2.0,0.0,
2146,732266.0,1.6,0.0,
2147,732267.0,1.4,0.0,
2148,732268.0,1.2,0.0,
2149,732269.0,124.8,0.0,
2150,732270.0,58.2,0.0,
2151,732271.0,83.0,0.0,
2152,732272.0,194.6,0.0,
2153,732273.0,5.0,0.0,
2154,732274.0,145.8,0.0,
2155,732275.0,83.4,0.0,
2156,732276.0,99.2,0.0,
2157,732277.0,162.0,0.0,
2158,732278.0,307.0,0.0,
2159,732279.0,66.4,0.0,
2160,732280.0,277.5,0.0,
2161,732281.0,277.8,0.0,
2162,732282.0,85.0,0.0,
2163,732283.0,119.0,0.0,
2164,732284.0,333.4,0.0,
2165,732285.0,3.2,0.0,
2166,732286.0,1.0,0.0,
2167,732287.0,1.0,0.0,
2168,732288.0,1.0,0.0,
2169,732289.0,1.0,0.0,
2170,732290.0,0.8,0.0,
2171,732291.0,1.6,0.0,
2172,732292.0,0.8,0.0,
2173,732293.0,1.2,0.0,
2174,732294.0,1.0,0.0,
2175,732295.0,72.6,0.0,
2176,732296.0,204.2,0.0,
2177,732297.0,188.0,0.0,
2178,732298.0,41.2,0.0,
2179,732299.0,57.4,0.0,
2180,732300.0,194.4,0.0,
2181,732301.0,282.0,0.0,
2182,732302.0,192.8,0.0,
2183,732303.0,5.8,0.0,
2184,732304.0,15.2,0.0,
2185,732305.0,2.6,0.0,
2186,732306.0,128.2,0.0,
2187,732307.0,6.0,0.0,
2188,732308.0,320.2,0.0,
2189,732309.0,234.2,0.0,
2190,732310.0,65.0,0.0,
2191,732311.0,7.25,0.0,
2192,732312.0,1.8,0.0,
2193,732313.0,149.2,0.0,
2194,732314.0,97.4,0.0,
2195,732315.0,57.8,0.0,
2196,732316.0,0.8,0.0,
2197,732317.0,1.4,0.0,
2198,732318.0,1.0,0.0,
2199,732319.0,1.0,0.0,
2200,732320.0,1.0,0.0,
2201,732321.0,1.2,0.0,
2202,732322.0,1.0,0.0,
2203,732323.0,1.2,0.0,
2204,732324.0,1.0,0.0,
2205,732325.0,438.0,0.0,
2206,732326.0,1.8,0.0,
2207,732327.0,1.0,0.0,
2208,732328.0,1.2,0.0,
2209,732329.0,45.2,0.0,
2210,732330.0,1.0,4.7,146.68262196341928
2211,732331.0,1.0,0.0,
2212,732332.0,1.0,0.0,
2213,732333.0,97.2,0.0,
2214,732334.0,61.75,0.0,
2215,732335.0,13.5,0.0,
2216,732336.0,72.0,0.0,
2217,732337.0,73.6,0.0,
2218,732338.0,1.8,0.0,
2219,732339.0,2.2,0.0,
2220,732340.0,1.5,0.0,
2221,732341.0,262.2,0.0,
2222,732342.0,10.0,0.0,
2223,732343.0,170.2,0.0,
2224,732344.0,57.4,0.0,
2225,732345.0,3.8,0.0,
2226,732346.0,2.2,0.0,
2227,732347.0,1.25,0.0,
2228,732348.0,1.5,0.0,
2229,732349.0,8.75,0.0,
2230,732350.0,67.2,0.0,
2231,732351.0,1.25,0.0,
2232,732352.0,1.5,0.0,
2233,732353.0,190.5,0.0,
2234,732354.0,56.25,0.0,
2235,732355.0,20.5,0.0,
2236,732356.0,1.25,0.0,
2237,732357.0,1.5,0.0,
2238,732358.0,37.5,0.0,
2239,732359.0,197.4,0.0,
2240,732360.0,109.6,0.0,
2241,732361.0,22.2,0.0,
2242,732362.0,3.0,0.0,
2243,732363.0,218.2,0.0,
2244,732364.0,136.8,0.0,
2245,732365.0,85.0,0.0,
2246,732366.0,64.6,0.0,
2247,732367.0,38.4,0.0,
2248,732368.0,2.0,0.0,
2249,732369.0,2.8,0.0,
2250,732370.0,271.8,0.0,
2251,732371.0,180.2,0.0,
2252,732372.0,179.4,0.0,
2253,732373.0,272.0,0.0,
2254,732374.0,2.6,0.0,
2255,732375.0,2.2,0.0,
2256,732376.0,1.5,0.0,
2257,732377.0,54.0,0.0,
2258,732378.0,69.8,0.0,
2259,732379.0,56.2,0.0,
2260,732380.0,56.4,0.0,
2261,732381.0,14.2,0.0,
2262,732382.0,1.2,0.0,
2263,732383.0,89.75,0.0,
2264,732384.0,22.5,0.0,
2265,732385.0,88.4,0.0,
2266,732386.0,27.2,0.0,
2267,732387.0,240.4,0.0,
2268,732388.0,160.2,0.0,
2269,732389.0,80.0,0.0,
2270,732390.0,8.8,0.0,
2271,732391.0,7.8,0.0,
2272,732392.0,146.2,0.0,
2273,732393.0,9.0,0.0,
2274,732394.0,6.4,0.0,
2275,732395.0,72.0,0.0,
2276,732396.0,136.6,0.0,
2277,732397.0,161.8,0.0,
2278,732398.0,66.2,0.0,
2279,732399.0,25.2,0.0,
2280,732400.0,479.8,0.0,
2281,732401.0,162.0,0.0,
2282,732402.0,421.25,0.0,
2283,732403.0,101.5,0.0,
2284,732404.0,1.5,0.0,
2285,732405.0,1.6,0.0,
2286,732406.0,3.0,0.0,
2287,732407.0,1.2,0.0,
2288,732408.0,1.2,0.0,
2289,732409.0,1.2,0.0,
2290,732410.0,1.2,0.0,
2291,732411.0,1.2,0.0,
2292,732412.0,1.2,0.0,
2293,732413.0,1.2,0.0,
2294,732414.0,1.6,0.0,
2295,732415.0,1.6,0.0,
2296,732416.0,1.2,0.0,
2297,732417.0,1.75,0.0,
2298,732418.0,1.5,0.0,
2299,732419.0,1.2,0.0,
2300,732420.0,1.0,0.0,
2301,732421.0,1.0,0.0,
2302,732422.0,1.0,0.0,
2303,732423.0,1.0,0.0,
2304,732424.0,1.0,0.0,
2305,732425.0,1.6,0.0,
2306,732426.0,56.4,0.0,
2307,732427.0,8.8,0.0,
2308,732428.0,36.6,0.0,
2309,732429.0,2.0,0.0,
2310,732430.0,1.75,0.0,
2311,732431.0,136.0,0.0,
2312,732432.0,98.0,0.0,
2313,732433.0,109.6,0.0,
2314,732434.0,2.25,0.0,
2315,732435.0,12.4,0.0,
2316,732436.0,1.6,0.0,
2317,732437.0,11.2,0.0,
2318,732438.0,1.2,0.0,
2319,732439.0,1.4,0.0,
2320,732440.0,2.6,0.0,
2321,732441.0,1.2,0.0,
2322,732442.0,1.2,0.0,
2323,732443.0,1.2,0.0,
2324,732444.0,1.4,0.0,
2325,732445.0,1.2,0.0,
2326,732446.0,2.2,0.0,
2327,732447.0,69.4,0.0,
2328,732448.0,93.5,0.0,
2329,732449.0,1.25,0.0,
2330,732450.0,1.5,0.0,
2331,732451.0,1.5,0.0,
2332,732452.0,1.25,0.0,
2333,732453.0,3.25,0.0,
2334,732454.0,2.2,0.0,
2335,732455.0,4.6,0.0,
2336,732456.0,270.2,0.0,
2337,732457.0,176.8,0.0,
2338,732458.0,1.4,0.0,
2339,732459.0,1.4,0.0,
2340,732460.0,1.4,0.0,
2341,732461.0,1.4,0.0,
2342,732462.0,6.2,0.0,
2343,732463.0,34.6,0.0,
2344,732464.0,4.0,0.0,
2345,732465.0,3.2,0.0,
2346,732466.0,2.0,0.0,
2347,732467.0,1.8,0.0,
2348,732468.0,4.8,0.0,
2349,732469.0,3.2,0.0,
2350,732470.0,13.2,0.0,
2351,732471.0,6.2,0.0,
2352,732472.0,3.0,0.0,
2353,732473.0,1.4,0.0,
2354,732474.0,1.4,0.0,
2355,732475.0,3.0,0.0,
2356,732476.0,1.4,0.0,
2357,732477.0,1.2,0.0,
2358,732478.0,1.4,0.0,
2359,732479.0,1.4,0.0,
2360,732480.0,1.4,0.0,
2361,732481.0,1.4,0.0,
2362,732482.0,1.4,0.0,
2363,732483.0,1.4,0.0,
2364,732484.0,1.4,0.0,
2365,732485.0,3.2,0.0,
2366,732486.0,21.8,0.0,
2367,732487.0,363.0,0.0,
2368,732488.0,6.2,0.0,
2369,732489.0,1.4,0.0,
2370,732490.0,1.4,0.0,
2371,732491.0,1.25,0.0,
2372,732492.0,1.2,0.0,
2373,732493.0,1.4,0.0,
2374,732494.0,1.2,0.0,
2375,732495.0,1.2,0.0,
2376,732496.0,1.2,0.0,
2377,732497.0,1.2,0.0,
2378,732498.0,1.4,0.0,
2379,732499.0,1.2,0.0,
2380,732500.0,1.0,0.0,
2381,732501.0,0.8,0.0,
2382,732502.0,1.2,0.0,
2383,732503.0,1.4,0.0,
2384,732504.0,1.2,0.0,
2385,732505.0,1.2,0.0,
2386,732506.0,1.2,0.0,
2387,732507.0,1.2,0.0,
2388,732508.0,1.4,0.0,
2389,732509.0,9.4,0.0,
2390,732510.0,2.4,0.0,
2391,732511.0,2.0,0.0,
2392,732512.0,17.2,0.0,
2393,732513.0,25.8,0.0,
2394,732514.0,5.4,0.0,
2395,732515.0,3.2,0.0,
2396,732516.0,3.2,0.0,
2397,732517.0,1.4,0.0,
2398,732518.0,4.0,0.0,
2399,732519.0,1.4,0.0,
2400,732520.0,1.4,0.0,
2401,732521.0,1.2,0.0,
2402,732522.0,10.4,0.0,
2403,732523.0,62.2,0.0,
2404,732524.0,268.0,0.0,
2405,732525.0,2.0,0.0,
2406,732526.0,1.6666666666666667,0.0,
2407,732527.0,1.1666666666666667,0.0,
2408,732528.0,1.3333333333333333,0.0,
2409,732529.0,1.6666666666666667,0.0,
2410,732530.0,1.6666666666666667,0.0,
2411,732531.0,1.5,0.0,
2412,732532.0,1.3333333333333333,0.0,
2413,732533.0,1.6666666666666667,0.0,
2414,732534.0,1.3333333333333333,0.0,
2415,732535.0,1.3333333333333333,0.0,
2416,732536.0,19.333333333333332,0.0,
2417,732537.0,4.0,0.0,
2418,732538.0,13.166666666666666,0.0,
2419,732539.0,1.3333333333333333,0.0,
2420,732540.0,1.5,0.0,
2421,732541.0,1.5,0.0,
2422,732542.0,1.8333333333333333,0.0,
2423,732543.0,1.6666666666666667,0.0,
2424,732544.0,4.666666666666667,0.0,
2425,732545.0,2.1666666666666665,0.0,
2426,732546.0,3.8333333333333335,0.0,
2427,732547.0,68.33333333333333,0.0,
2428,732548.0,114.6,0.0,
2429,732549.0,99.2,0.0,
2430,732550.0,100.5,0.0,
2431,732551.0,3.6666666666666665,0.0,
2432,732552.0,2.1666666666666665,3.98,69.77795538466683
2433,732553.0,2.1666666666666665,0.0,
2434,732554.0,2.3333333333333335,0.0,
2435,732555.0,2.3333333333333335,0.0,
2436,732556.0,2.1666666666666665,0.0,
2437,732557.0,2.3333333333333335,0.0,
2438,732558.0,9.0,0.0,
2439,732559.0,2.6666666666666665,0.0,
2440,732560.0,186.66666666666666,0.0,
2441,732561.0,2.1666666666666665,0.0,
2442,732562.0,2.3333333333333335,0.0,
2443,732563.0,2.1666666666666665,0.0,
2444,732564.0,2.3333333333333335,0.0,
2445,732565.0,2.3333333333333335,0.0,
2446,732566.0,3.1666666666666665,0.0,
2447,732567.0,3.0,0.0,
2448,732568.0,2.6666666666666665,0.0,
2449,732569.0,229.83333333333334,0.0,
2450,732570.0,3.5,0.0,
2451,732571.0,2.1666666666666665,0.0,
2452,732572.0,2.3333333333333335,0.0,
2453,732573.0,2.3333333333333335,0.0,
2454,732574.0,2.3333333333333335,0.0,
2455,732575.0,2.3333333333333335,0.0,
2456,732576.0,5.5,0.0,
2457,732577.0,2.1666666666666665,0.0,
2458,732578.0,32.166666666666664,0.0,
2459,732579.0,315.8333333333333,0.0,
2460,732580.0,90.0,0.0,
2461,732581.0,10.666666666666666,0.0,
2462,732582.0,2.3333333333333335,0.0,
2463,732583.0,9.5,0.0,
2464,732584.0,2.8333333333333335,0.0,
2465,732585.0,97.33333333333333,0.0,
2466,732586.0,3.0,0.0,
2467,732587.0,2.5,0.0,
2468,732588.0,5.833333333333333,0.0,
2469,732589.0,137.16666666666666,0.0,
2470,732590.0,89.83333333333333,0.0,
2471,732591.0,503.5,0.0,
2472,732592.0,131.16666666666666,0.0,
2473,732593.0,124.83333333333333,0.0,
2474,732594.0,151.33333333333334,0.0,
2475,732595.0,140.0,0.0,
2476,732596.0,36.666666666666664,0.0,
2477,732597.0,24.666666666666668,0.0,
2478,732598.0,89.66666666666667,0.0,
2479,732599.0,170.0,6.466666666666667,18.845662806076664
2480,732600.0,64.6,0.0,
2481,732601.0,89.5,0.0,
2482,732602.0,111.5,0.0,
2483,732603.0,179.0,0.0,
2484,732604.0,146.0,0.0,
2485,732605.0,2.6666666666666665,0.0,
2486,732606.0,2.0,0.0,
2487,732607.0,2.0,0.0,
2488,732608.0,1.8333333333333333,0.0,
2489,732609.0,2.6666666666666665,0.0,
2490,732610.0,1.5,0.0,
2491,732611.0,2.8333333333333335,0.0,
2492,732612.0,1.6666666666666667,0.0,
2493,732613.0,2.0,0.0,
2494,732614.0,4.5,0.0,
2495,732615.0,182.0,0.0,
2496,732616.0,92.0,0.0,
2497,732617.0,85.2,0.0,
2498,732618.0,152.25,0.0,
2499,732619.0,141.5,0.0,
2500,732620.0,185.5,0.0,
2501,732621.0,39.75,0.0,
2502,732622.0,1.5,0.0,
2503,732623.0,1.5,0.0,
2504,732624.0,2.3333333333333335,0.0,
2505,732625.0,9.0,0.0,
2506,732626.0,3.0,0.0,
2507,732627.0,119.0,0.0,
2508,732628.0,140.0,0.0,
2509,732629.0,63.166666666666664,0.0,
2510,732630.0,36.5,0.0,
2511,732631.0,2.0,0.0,
2512,732632.0,2.1666666666666665,0.0,
2513,732633.0,167.66666666666666,0.0,
2514,732634.0,2.1666666666666665,0.0,
2515,732635.0,28.666666666666668,0.0,
2516,732636.0,3.6666666666666665,0.0,
2517,732637.0,1.8333333333333333,0.0,
2518,732638.0,111.33333333333333,0.0,
2519,732639.0,91.66666666666667,0.0,
2520,732640.0,290.6666666666667,0.0,
2521,732641.0,532.1666666666666,0.0,
2522,732642.0,4.0,0.0,
2523,732643.0,178.66666666666666,0.0,
2524,732644.0,96.83333333333333,0.0,
2525,732645.0,215.5,0.0,
2526,732646.0,2.1666666666666665,0.0,
2527,732647.0,15.0,0.0,
2528,732648.0,1.5,0.0,
2529,732649.0,1.6,0.0,
2530,732650.0,1.8,0.0,
2531,732651.0,8.0,0.0,
2532,732652.0,1.6666666666666667,0.0,
2533,732653.0,1.1666666666666667,0.0,
2534,732654.0,1.3333333333333333,0.0,
2535,732655.0,5.166666666666667,0.0,
2536,732656.0,1.3333333333333333,0.0,
2537,732657.0,1.6666666666666667,0.0,
2538,732658.0,1.1666666666666667,0.0,
2539,732659.0,1.3333333333333333,0.0,
2540,732660.0,1.6,0.0,
2541,732661.0,1.1666666666666667,0.0,
2542,732662.0,124.66666666666667,0.0,
2543,732663.0,1.1666666666666667,0.0,
2544,732664.0,1.3333333333333333,0.0,
2545,732665.0,1.1666666666666667,0.0,
2546,732666.0,25.0,0.0,
2547,732667.0,147.0,0.0,
2548,732668.0,132.16666666666666,0.0,
2549,732669.0,85.5,0.0,
2550,732670.0,62.166666666666664,0.0,
2551,732671.0,3.6666666666666665,0.0,
2552,732672.0,141.0,0.0,
2553,732673.0,3.1666666666666665,0.0,
2554,732674.0,1.1666666666666667,0.0,
2555,732675.0,1.3333333333333333,0.0,
2556,732676.0,1.6666666666666667,0.0,
2557,732677.0,2.6666666666666665,0.0,
2558,732678.0,2.7777777777777777,0.0,
2559,732679.0,2.6666666666666665,0.0,
2560,732680.0,2.4444444444444446,0.0,
2561,732681.0,2.5555555555555554,0.0,
2562,732682.0,2.2222222222222223,0.0,
2563,732683.0,57.375,0.0,
2564,732684.0,68.25,0.0,
2565,732685.0,47.77777777777778,0.0,
2566,732686.0,98.66666666666667,0.0,
2567,732687.0,3.4444444444444446,0.0,
2568,732688.0,4.0,0.0,
2569,732689.0,3.0,0.0,
2570,732690.0,2.5,0.0,
2571,732691.0,2.625,0.0,
2572,732692.0,2.625,0.0,
2573,732693.0,2.5,0.0,
2574,732694.0,2.111111111111111,0.0,
2575,732695.0,10.222222222222221,0.0,
2576,732696.0,155.55555555555554,0.0,
2577,732697.0,74.44444444444444,0.0,
2578,732698.0,54.5,0.0,
2579,732699.0,12.666666666666666,0.0,
2580,732700.0,5.222222222222222,0.0,
2581,732701.0,35.333333333333336,0.0,
2582,732702.0,8.777777777777779,0.0,
2583,732703.0,41.55555555555556,0.0,
2584,732704.0,56.55555555555556,0.0,
2585,732705.0,31.88888888888889,0.0,
2586,732706.0,45.44444444444444,0.0,
2587,732707.0,38.333333333333336,0.0,
2588,732708.0,20.0,0.0,
2589,732709.0,49.0,0.0,
2590,732710.0,31.77777777777778,0.0,
2591,732711.0,36.888888888888886,0.0,
2592,732712.0,183.33333333333334,0.0,
2593,732713.0,130.5,0.0,
2594,732714.0,106.25,0.0,
2595,732715.0,187.75,0.0,
2596,732716.0,12.25,0.0,
2597,732717.0,2.5,0.0,
2598,732718.0,4.428571428571429,0.0,
2599,732719.0,3.0,0.0,
2600,732720.0,2.625,0.0,
2601,732721.0,74.77777777777777,0.0,
2602,732722.0,3.3333333333333335,0.0,
2603,732723.0,2.3333333333333335,0.0,
2604,732724.0,2.111111111111111,0.0,
2605,732725.0,2.875,0.0,
2606,732726.0,2.0,0.0,
2607,732727.0,3.5,0.0,
2608,732728.0,4.25,0.0,
2609,732729.0,2.142857142857143,0.0,
2610,732730.0,79.71428571428571,0.0,
2611,732731.0,2.4444444444444446,0.0,
2612,732732.0,2.0,0.0,
2613,732733.0,3.0,0.0,
2614,732734.0,2.4444444444444446,0.0,
2615,732735.0,2.111111111111111,0.0,
2616,732736.0,2.2222222222222223,0.0,
2617,732737.0,2.7777777777777777,0.0,
2618,732738.0,95.0,0.0,
2619,732739.0,105.11111111111111,0.0,
2620,732740.0,100.22222222222223,0.0,
2621,732741.0,35.44444444444444,0.0,
2622,732742.0,106.44444444444444,0.0,
2623,732743.0,70.0,0.0,
2624,732744.0,62.44444444444444,0.0,
