,Date,Daily Max 1-hour SO2 Concentration,mag,WIND DIRECTION,WIND SPEED,BAROMETRIC PRESSURE,TEMPERATURE AT 2 METERS,TEMPERATURE AT 10 METERS,TEMPERATURE AT TOWER TOP,RELATIVE HUMIDITY,PRECIPITATION INTENSITY,Distance
29,734167.0,56.1,0.0,172.361362056984,-2.968728283530229,668.7273106323836,-1.1715774843641418,-0.9951355107713686,-0.8683113273106324,37.97220291869354,-0.6191799861014593,
30,734168.0,52.51818181818182,0.0,225.7880472550382,-3.20361362056984,667.921125781793,-2.537387074357192,-2.9696316886726897,-3.125225851285615,41.94301598332175,-0.6191799861014593,
31,734169.0,34.75833333333333,0.0,109.40126493323964,-3.124314827828531,667.5605059732958,-142.8002108222066,-70.44075895994378,-94.00723822909346,29.836261419536196,-0.6640899508081518,
32,734170.0,20.325,0.0,113.3148019457957,-1.4496872828353022,670.976511466296,-0.3020847810979846,-0.5977067407922166,-1.0264767199444058,26.502432244614315,-0.5503822098679638,
33,734171.0,26.425,0.0,106.05076495132128,-1.3897774687065367,668.1105006954103,-0.7156467315716271,-1.4385952712100138,-1.6458970792767735,19.99652294853964,-0.6196105702364395,
34,734172.0,62.43333333333334,0.0,96.35580264072271,-1.8448922863099373,668.214384989576,0.3264072272411398,-0.3592772758860318,-0.5562195969423209,29.179291174426684,-0.6191799861014593,
35,734173.0,19.675,0.0,150.2911744266852,-1.7103544127866572,670.9511466296038,1.874148714384989,1.2418346073662268,1.056984016678249,42.6455872133426,-0.4815844336344684,
36,734174.0,17.158333333333335,0.0,87.82904794996526,-1.8804030576789437,670.3025017373176,-243.88165392633772,-266.03134120917304,-291.958234885337,17.457261987491314,-0.4815844336344684,
37,734175.0,46.88333333333333,0.0,109.99443671766342,-3.492072322670375,668.43157162726,-0.2490959666203059,-0.6198191933240612,-0.8433240611961056,48.04242002781641,-0.6196105702364395,
38,734176.0,8.258333333333333,0.0,60.575821104122994,-4.578336827393431,665.7215234102026,-503.9217330538085,-524.7217330538085,-529.6023759608665,-13.96575821104123,-0.740041928721174,
39,734177.0,23.545454545454547,0.0,118.31952247191012,-8.959761235955055,657.0690308988765,-5.450140449438202,-5.610393258426966,-5.912710674157303,40.58005617977528,-1.2514044943820224,
40,734178.0,57.0,0.0,161.78631284916202,-3.5461592178770944,666.1129189944133,0.29713687150838,-0.0842877094972065,-0.1378491620111729,44.802374301675975,-0.6913407821229051,
41,734179.0,50.72727272727273,0.0,217.2197496522949,-1.2297635605006951,669.49123783032,1.4699582753824758,0.6898470097357442,0.6260083449235049,58.25938803894298,-0.4819193324061196,
42,734180.0,44.09090909090909,0.0,216.8047255038221,-2.592911744266852,667.3485753995831,-0.3609451007644196,-0.923905489923558,-0.9541348158443362,47.35371785962474,-0.6191799861014593,
43,734181.0,35.36363636363637,0.0,120.73245309242527,-4.1847116052814455,668.1893676164003,-0.5584433634468379,-0.5747046560111186,-0.8567755385684502,62.64141765114663,-0.6191799861014593,
44,734182.0,64.18181818181819,0.0,73.45271210013908,-2.644019471488178,671.4550764951322,-199.5664116828929,-121.36084840055632,-140.1193324061196,38.90611961057024,-0.4819193324061196,
45,734183.0,45.550000000000004,0.0,140.09312022237663,-1.3267546907574703,672.5890896455871,3.793606671299513,3.2485059068797777,3.0907574704656016,45.39054899235581,-0.4815844336344684,
46,734184.0,46.025,0.0,151.96803335649756,3.610354412786658,670.361362056984,3.1225851285615014,2.657123002084781,2.0681028492008338,34.926337734537874,-0.6191799861014593,
47,734185.0,51.05833333333334,0.0,126.70445062586926,-2.538734353268428,673.00876216968,3.6942280945758,3.2860222531293464,2.8045201668984703,36.14116828929068,-0.4819193324061196,
48,734186.0,104.53333333333335,0.0,136.9457956914524,-5.201945795691452,668.147255038221,-0.4879082696316884,-0.6993050729673382,-0.7881862404447532,44.84850590687978,-0.7567755385684504,
49,734187.0,37.15833333333333,0.0,24.25573314801946,-2.4746351633078527,672.1364141765115,-193.28262682418347,-206.1948575399583,-197.7417651146629,34.43988881167478,-0.4815844336344684,
50,734188.0,51.027272727272724,0.0,44.40166782487839,-0.5881167477414871,671.2029881862404,-35.348158443363445,-66.3632383599722,-65.6498957609451,38.36692147324531,-0.4815844336344684,
51,734189.0,94.71818181818183,0.0,8.280055594162613,-2.500694927032661,671.1274496177901,-456.0097984711605,-484.4958999305073,-466.8781097984712,-20.408617095205003,-0.4815844336344684,
52,734190.0,11.063636363636364,0.0,9.464808362369338,-5.679094076655052,666.3661324041813,-240.22529616724736,-326.17797909407665,-324.1673867595819,24.17491289198606,-0.7588850174216027,
53,734191.0,33.90833333333333,0.0,14.229440789473683,-9.411348684210523,658.7838815789473,-202.33544407894735,-322.484375,-323.3061677631579,63.62746710526316,-0.9794407894736842,
54,734192.0,22.96666666666667,0.0,-103.22962962962964,-10.936370370370373,655.1246666666667,-393.089925925926,-491.6327407407407,-506.5093333333333,37.034814814814816,-1.1577777777777778,
55,734193.0,41.31666666666667,0.0,-57.25990271021543,-2.925642807505212,668.7397498262683,-51.49965253648367,-73.80528144544823,-45.65601111883253,73.40097289784573,-0.5295343988881167,
56,734194.0,43.425000000000004,0.0,43.45378735232801,-1.4806810284920082,671.209381514941,-421.5396108408617,-489.1733148019458,-514.3085476025018,16.674774148714384,-0.5503822098679638,
57,734195.0,184.70833333333334,0.0,33.826963168867266,-2.58498957609451,671.390340514246,-173.4933981931897,-275.73446838082,-250.2835997220292,66.68450312717165,-0.2835302293259207,
58,734196.0,40.833333333333336,0.0,64.27936066712995,-1.8130646282140372,670.2225851285615,-703.9653231410701,-744.1837387074356,-753.4043780403057,-36.39680333564976,-0.5399583043780403,
59,734197.0,33.21666666666667,0.0,59.64628214037526,-3.849687282835302,667.6717164697707,-464.1064628214037,-559.6501042390549,-610.8694232105629,-14.678248783877692,-0.6879777623349548,
60,734198.0,22.724999999999998,0.0,51.72828353022933,-2.102571230020848,669.7610145934676,-238.7013203613621,-363.7569840166783,-355.671021542738,32.60528144544823,-0.4815844336344684,
61,734199.0,35.225,0.0,134.0958999305073,-1.464141765114663,670.0494093120222,2.221681723419041,1.6196664350243226,1.042876997915219,46.17442668519806,-0.4815844336344684,
62,734200.0,85.16363636363636,0.0,205.3245309242529,2.796942321056289,666.9961084086171,1.241139680333565,0.6094510076441975,-0.0339819318971506,32.0993745656706,-0.5462126476719944,
63,734201.0,13.745454545454544,0.0,158.65670604586518,-0.4772758860319666,670.6209173036831,1.007922168172342,0.3359972202918694,-0.2484364141765113,71.07713690062543,0.0750521195274496,
64,734202.0,31.727272727272727,0.0,147.7936066712995,-3.999861014593468,669.8932592077832,-1.6874218207088254,-2.325781792911744,-2.5788742182070883,80.57470465601112,-0.6671299513551077,
65,734203.0,39.1,0.0,135.48357791754017,-0.1172606568832982,668.4230607966457,-2.703843466107617,-3.1688329839273237,-157.62774283717678,69.56254367575123,-0.7295597484276729,
66,734204.0,19.3,0.0,109.7991660875608,-2.927797081306463,669.3781097984712,-0.7599722029186935,-1.4537873523280052,-999.9,58.94788047255038,-0.5983321751216122,
67,734205.0,24.636363636363637,0.0,136.2063933287005,-0.9482974287699792,669.2804725503822,-0.8802640722724113,-1.2356497567755385,-999.9,40.6907574704656,-0.6879777623349548,
68,734206.0,15.283333333333333,0.0,137.51494093120223,0.1315496872828355,672.6330785267547,1.387560806115358,0.9808200138985408,-999.9,33.262682418346074,-0.4815844336344684,
69,734207.0,7.416666666666667,0.0,131.3759555246699,-2.223905489923558,671.0280750521196,0.6681723419041001,0.4039610840861711,-999.9,26.033356497567755,-0.6191799861014593,
70,734208.0,13.0,0.0,95.5733148019458,-0.3600416956219596,672.8371785962473,3.049270326615705,2.508547602501737,-999.9,21.15427380125087,-0.4815844336344684,
71,734209.0,10.091666666666667,0.0,107.06184850590688,-1.3851980542043083,670.204447533009,2.2644197359277274,1.5802640722724115,-999.9,20.312717164697705,-0.6191799861014593,
72,734210.0,9.225,0.0,142.26059763724808,2.0648366921473245,673.0739402362752,5.37630298818624,4.627032661570535,-999.9,18.749826268241836,-0.4815844336344684,
73,734211.0,6.808333333333334,0.0,138.2599027102154,2.1901320361362058,673.6380820013899,6.5036136205698405,5.7135510771369,-999.9,16.10632383599722,-0.4711605281445448,
74,734212.0,6.625,0.0,150.82487838776927,-0.3874218207088253,671.8305072967338,4.204794996525365,3.234676858929812,-999.9,14.363446838082002,-0.6879777623349548,
75,734213.0,5.463636363636364,0.0,118.63724808895066,0.8678248783877694,670.3406532314107,2.622585128561501,1.7661570535093816,-999.9,11.3363446838082,-0.6879777623349548,
76,734214.0,11.372727272727273,0.0,118.26268241834607,1.9277275886031968,670.9491313412092,2.157748436414177,1.2715079916608758,-999.9,13.634468380820014,-0.6191799861014593,
77,734215.0,10.163636363636364,0.0,119.16400277970811,4.809173036831132,672.252466990966,1.0418346073662266,0.2448922863099375,-999.9,36.50729673384295,-0.4815844336344684,
78,734216.0,4.681818181818182,0.0,144.9652536483669,3.0831827658095907,669.2828353022933,1.307088255733148,0.7255038220986798,-999.9,18.28978457261988,-0.6191799861014593,
79,734217.0,3.7454545454545456,0.0,142.9457956914524,0.4974982626824186,666.4653231410701,0.5081306462821404,-0.2505211952744961,-999.9,9.042390548992357,-0.8255733148019458,
80,734218.0,4.6000000000000005,0.0,124.71716469770674,4.850590687977762,672.5274496177901,3.44864489228631,2.628978457261988,-999.9,20.88047255038221,-0.4815844336344684,
81,734219.0,4.391666666666667,0.0,126.4016678248784,3.7977762334954823,669.8409312022237,2.229673384294649,1.3439888811674776,-999.9,13.105628908964558,-0.6191799861014593,
82,734220.0,12.116666666666667,0.0,162.97915218902014,2.045100764419736,671.6478804725505,3.7652536483669214,2.092703266157053,-999.9,19.661570535093816,-0.4815844336344684,
83,734221.0,4.758333333333334,0.0,160.19110493398193,-1.2725503822098678,668.8574704656012,-0.212439193884642,-1.613273106323836,-999.9,28.41626129256428,-0.6191799861014593,
84,734222.0,3.4166666666666665,0.0,116.0813064628214,-3.3897845726198748,668.5116747741488,-1.7854065323141068,-1.7716469770674077,-999.9,30.058373870743573,-0.6191799861014593,
85,734223.0,8.15,0.0,162.62265462126476,-1.265531619179986,669.9571230020848,-1.0277970813064627,-1.742043085476025,-999.9,64.72550382209867,-0.3981931897150799,
86,734224.0,7.575,0.0,-7.258512856150104,-4.613551077136901,667.6321056289089,-2.387282835302293,-3.016400277970813,-999.9,73.48088950660181,-0.2189020152883947,
87,734225.0,5.283333333333333,0.0,126.9874913134121,-3.305489923558026,668.590618485059,-0.952744961779013,-1.2432244614315493,-999.9,49.51772063933287,-0.6879777623349548,
88,734226.0,3.125,0.0,138.31132731063238,-2.0045170257123,669.6984016678249,-0.832800555941626,-0.9069492703266157,-999.9,40.70257123002085,-0.6191799861014593,
89,734227.0,7.7250000000000005,0.0,106.35024322446144,-1.1571924947880472,671.9157748436414,2.055316191799861,1.6387074357192497,-999.9,19.67685892981237,-0.4815844336344684,
90,734228.0,11.9,0.0,101.4829742876998,-2.59006254343294,669.1808895066018,3.1184850590687976,2.4660180681028496,-999.9,20.494093120222377,-0.6191799861014593,
91,734229.0,7.925000000000001,0.0,131.3815149409312,0.41501042390549,672.2323835997221,5.629951355107714,4.599444058373871,-999.9,18.205003474635163,-0.4815844336344684,
92,734230.0,9.933333333333332,0.0,131.6198749131341,1.1111188325225851,672.8068102849201,4.826059763724809,3.802154273801251,-999.9,25.03544127866574,-0.4815844336344684,
93,734231.0,7.672727272727273,0.0,87.95205003474635,-2.038568450312717,669.385615010424,1.976928422515636,0.9104933981931898,-999.9,31.228630993745657,-0.6191799861014593,
94,734232.0,8.8,0.0,128.97263157894736,-2.3519298245614038,667.9896842105263,0.3987368421052633,-1.1841403508771928,-999.9,38.18245614035088,-0.5557894736842105,
95,734233.0,20.57272727272727,0.0,123.31688672689369,-2.962960389159138,666.1460041695622,-1.6729673384294643,-3.284781097984712,-999.9,46.95205003474635,-0.5462126476719944,
96,734234.0,24.063636363636363,0.0,134.20708825573314,-3.136066712995136,666.4522585128561,-3.7776233495482976,-4.465045170257123,-999.9,82.19944405837387,-0.448227936066713,
97,734235.0,17.391666666666666,0.0,159.546212647672,2.1363446838082005,667.8655316191799,-1.4520500347463516,-1.8132036136205696,-999.9,76.32036136205699,-0.4586518415566366,
98,734236.0,30.758333333333336,0.0,109.06949270326616,0.8395413481584435,669.1018068102849,-0.9120222376650452,-1.331897150799166,-999.9,66.05767894371091,-0.6045865184155663,
99,734237.0,2.5083333333333333,0.0,135.53926337734538,-1.8097289784572617,673.1327310632383,1.959624739402363,1.0514940931202226,-999.9,75.66435024322446,-0.4669909659485754,
100,734238.0,8.158333333333333,0.0,93.40027797081306,-3.379430159833217,672.0849895760946,1.3945795691452398,0.8956219596942322,-999.9,68.38290479499652,-0.5733148019457956,
101,734239.0,7.183333333333334,0.0,102.69145239749828,-2.2715774843641414,673.7789437109104,3.296177901320361,3.618068102849201,-999.9,39.89715079916608,-0.5503822098679638,
102,734240.0,17.275000000000002,0.0,150.23627519110494,-3.3411396803335647,669.7845726198749,2.025225851285615,2.159277275886032,-999.9,43.13273106323836,-0.5879082696316886,
103,734241.0,35.46666666666667,0.0,162.66851980542043,-1.669909659485754,671.6990271021543,2.204030576789437,2.02189020152884,-999.9,59.0542043085476,-0.4044475330090341,
104,734242.0,8.691666666666666,0.0,239.29603891591384,-1.6099374565670603,669.20340514246,1.199930507296734,0.558373870743572,-999.9,68.77553856845032,-0.6879777623349548,
105,734243.0,17.058333333333334,0.0,81.76302988186241,-4.649200833912439,668.1339124391939,-0.1074357192494787,-0.2534398888116747,-999.9,65.63516330785268,-0.6879777623349548,
106,734244.0,5.391666666666667,0.0,73.73384294649063,-4.063585823488534,669.2058373870743,0.464975677553857,0.6922863099374568,-999.9,56.11813759555247,-0.6191799861014593,
107,734245.0,21.0,0.0,106.2967338429465,-3.8954829742876993,669.4316191799861,0.3394023627519111,0.3451702571230022,-999.9,48.54134815844336,-0.556636553161918,
108,734246.0,20.425,0.0,80.69006254343294,-2.573106323835997,672.2186240444753,2.6703961084086174,2.5070882557331484,-999.9,39.89993050729673,-0.5295343988881167,
109,734247.0,20.891666666666666,0.0,118.81584433634468,-3.8997220291869352,669.8682418346074,1.29728978457262,1.1654621264767202,-999.9,41.04725503822099,-0.6879777623349548,
110,734248.0,44.725,0.0,56.59624739402363,-2.15496872828353,672.3514940931202,3.02585128561501,2.919666435024322,-999.9,37.665740097289785,-0.4815844336344684,
111,734249.0,4.0,0.0,99.81653926337736,-1.0758165392633774,670.6984711605281,3.072967338429465,1.6770674079221684,-999.9,25.620569840166784,-0.6191799861014593,
112,734250.0,9.491666666666665,0.0,107.74635163307852,2.0744266851980546,673.1218207088256,4.670674079221682,3.4225156358582347,-999.9,20.116747741487146,-0.4815844336344684,
113,734251.0,13.208333333333334,0.0,116.69214732453092,0.7909659485753998,670.3893676164004,2.86907574704656,1.6936066712995137,-999.9,15.166087560806115,-0.6191799861014593,
114,734252.0,34.291666666666664,0.0,146.09798471160528,1.9721334259902712,671.9564280750521,4.352119527449617,2.9275886031966647,-999.9,16.316886726893678,-0.4815844336344684,
115,734253.0,7.908333333333334,0.0,122.9437109103544,-1.6927032661570534,671.8052814454483,3.536483669214733,-8.337109103544128,-999.9,45.02640722724114,-0.4815844336344684,
116,734254.0,3.8083333333333336,0.0,90.8137595552467,-3.767546907574705,668.5377345378736,2.3594857539958305,-1.3038915913829046,-999.9,49.79777623349548,-0.6191799861014593,
117,734255.0,19.558333333333334,0.0,113.66481223922112,-2.40375521557719,670.5340751043116,3.8506258692628648,-1.600069541029207,-999.9,31.358136300417247,-0.4819193324061196,
118,734256.0,22.891666666666666,0.0,132.2119527449618,-5.141834607366227,665.8336344683808,-0.1743571924947879,-4.650034746351633,-999.9,37.595552466990966,-0.7567755385684504,
119,734257.0,22.741666666666664,0.0,164.21905424200278,-1.772253129346314,670.1198887343533,0.7385257301808068,0.511961057023644,-999.9,42.18706536856745,-0.4714881780250348,
120,734258.0,10.25,0.0,214.53300903405145,-1.3864489228630994,667.8503127171647,0.282696316886727,-0.7932592077831826,-999.9,52.03961084086171,-0.5941626129256428,
121,734259.0,6.333333333333333,0.0,97.31015299026426,-3.510987482614742,668.480528511822,-2.2972183588317105,-3.049582753824756,-999.9,77.5500695410292,-0.3692628650904033,
122,734260.0,2.9416666666666664,0.0,75.57261987491313,-3.652328005559416,668.6822098679638,-3.194996525364836,-4.298957609451008,-999.9,78.51424600416956,-0.2710215427380125,
123,734261.0,17.672727272727272,0.0,114.59763724808894,-1.3430159833217512,670.3453092425295,-0.6643502432244613,-1.9922863099374568,-999.9,72.49061848505907,-0.5503822098679638,
124,734262.0,12.525,0.0,113.02779708130646,-3.3519805420430853,667.6316886726894,-2.1127866574009726,-3.292981236970118,-999.9,64.82418346073662,-0.4107018763029882,
125,734263.0,15.333333333333334,0.0,105.79499652536484,-1.2389159138290478,667.5635163307853,-1.8905489923558023,-2.7985406532314108,-999.9,69.6219596942321,-0.6775538568450312,
126,734264.0,18.433333333333334,0.0,151.52119527449616,0.6659485753995832,666.9900625434329,-1.34683808200139,-1.890340514246004,-999.9,67.07505211952746,-0.6879777623349548,
127,734265.0,9.591666666666667,0.0,178.01181375955525,1.4266157053509383,670.7982626824183,1.4532314107018764,0.6960389159138292,-999.9,62.25781792911744,-0.4607366226546213,
128,734266.0,2.2181818181818183,0.0,170.61543859649123,-3.441894736842105,665.9636491228069,-2.252210526315789,-2.921894736842105,-999.9,66.7459649122807,-0.871578947368421,
129,734267.0,24.525000000000002,0.0,133.1182645206438,-4.058782365290413,669.0082575227432,-1.4521343596920924,-1.800769769069279,-999.9,75.2848145556333,-0.4513645906228131,
130,734268.0,46.48333333333333,0.0,108.10778859527122,-4.042420027816411,669.7991655076495,-1.2759388038942974,-1.341655076495132,-999.9,76.33379694019472,-0.4214186369958275,
131,734269.0,12.233333333333334,0.0,122.40542420027816,-1.9417941585535468,672.0082058414465,0.7509735744089013,0.4232962447844229,-999.9,67.68219749652295,-0.4819193324061196,
132,734270.0,10.216666666666667,0.0,144.673157162726,-3.434353268428372,670.5963838664812,-0.6690542420027816,-0.980528511821975,-999.9,68.63421418636996,-0.6091794158553546,
133,734271.0,11.766666666666666,0.0,264.7977762334955,-2.459346768589298,671.239680333565,-0.6662960389159136,-1.062056984016678,-999.9,73.4864489228631,-0.635858234885337,
134,734272.0,72.325,0.0,142.02988186240444,-2.464419735927728,673.560041695622,1.4,1.0376650451702574,-999.9,74.77623349548297,-0.5503822098679638,
135,734273.0,15.633333333333333,0.0,98.44058373870745,-3.99367616400278,668.4932592077832,0.2626129256428077,-0.2121612230715773,-999.9,40.47949965253648,-0.7463516330785267,
136,734274.0,14.233333333333334,0.0,112.30298818624044,-1.4472550382209868,672.4253648366921,4.741695621959694,4.2273801250868654,-999.9,24.81862404447533,-0.5295343988881167,
137,734275.0,25.03333333333333,0.0,186.1424600416956,-2.4578874218207085,671.8143154968728,4.358095899930508,4.011188325225851,-999.9,35.22029186935372,-0.5503822098679638,
138,734276.0,9.525,0.0,129.81236970118138,-3.8245309242529535,669.6560111188326,3.5302988186240447,2.968102849200834,-999.9,26.43293954134816,-0.6191799861014593,
139,734277.0,16.941666666666666,0.0,97.63377345378736,-0.1912439193884641,672.5594857539958,5.761640027797081,4.656567060458652,-999.9,16.913829047949964,-0.4815844336344684,
140,734278.0,20.875,0.0,117.3940236275191,2.538776928422516,673.1250173731759,4.937734537873523,3.834954829742877,-999.9,18.46421125781793,-0.4815844336344684,
141,734279.0,20.675,0.0,145.9798471160528,1.1161223071577486,669.9359277275886,2.8753300903405146,1.8027102154273804,-999.9,21.9909659485754,-0.6191799861014593,
142,734280.0,14.916666666666666,0.0,173.99861014593466,-0.6774148714384989,672.895274496178,4.384294649061848,3.3827658095899933,-999.9,24.323835997220293,-0.4815844336344684,
143,734281.0,13.30909090909091,0.0,88.23419041000695,-2.111257817929117,671.6445448227936,1.6376650451702577,0.7592077831827659,-999.9,26.824878387769285,-0.6191799861014593,
144,734282.0,9.76,0.0,117.56567060458651,2.943849895760945,672.5144544822793,4.530785267546908,3.400625434329396,-999.9,21.99930507296734,-0.4815844336344684,
145,734283.0,22.369999999999997,0.0,129.35719249478805,2.9004169562195976,669.6806115357888,1.9638637943015984,0.8798471160528147,-999.9,25.631688672689368,-0.6191799861014593,
146,734284.0,21.558333333333334,0.0,133.31293463143254,0.7023643949930459,668.5317802503477,0.9768428372739918,-0.0968011126564671,-999.9,27.39777468706537,-0.6884561891515995,
147,734285.0,10.966666666666667,0.0,173.78596247394023,2.742529534398888,670.3419735927728,2.0223071577484366,0.941070187630299,-999.9,23.57470465601112,-0.6191799861014593,
148,734286.0,8.674999999999999,0.0,159.51877607788597,-1.1789986091794158,674.8666898470098,3.7707927677329622,2.90653685674548,-999.9,43.06050069541029,-0.4819193324061196,
149,734287.0,5.625,0.0,169.83866481223922,-2.6026425591098747,672.3198191933241,1.1885257301808068,0.4920723226703757,-999.9,36.61335187760779,-0.6196105702364395,
150,734288.0,28.775000000000002,0.0,210.55601948503823,-2.6274182324286706,669.7040361864996,-0.9920668058455114,-2.068406402226861,-999.9,41.890744606819766,-0.615866388308977,
151,734289.0,8.818181818181818,0.0,159.94440583738708,-2.0193884642112576,671.0940236275192,-1.832453092425295,-2.045795691452397,-999.9,46.93745656706046,-0.6567060458651841,
152,734290.0,13.39,0.0,141.8443363446838,-0.8959694232105627,671.623766504517,-1.942460041695622,-3.113134120917304,-999.9,56.49826268241834,-0.5941626129256428,
153,734291.0,10.218181818181819,0.0,165.20931849791376,-1.4681502086230875,670.9577190542419,-1.350625869262865,-1.4091794158553546,-999.9,59.26077885952712,-0.6091794158553546,
154,734292.0,21.191666666666666,0.0,168.75330090340515,-1.8774148714384988,670.1469770674079,-0.2843641417651146,-1.4631688672689367,-999.9,50.16678248783878,-0.6879777623349548,
155,734293.0,4.183333333333334,0.0,160.78457261987492,1.8810979847116052,673.0637943015984,0.4794301598332176,-1.3726893676164,-999.9,62.07296733842946,-0.0958999305072967,
156,734294.0,11.554545454545455,0.0,163.62821403752605,-1.2082001389854062,671.1353022932592,0.5505906879777624,0.003961084086171,-999.9,47.2765809589993,-0.6879777623349548,
