Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15
MLO,2019,12,01,00,00,298,2.1,-9,679.71,7.8,7.3,6.8,96,0
MLO,2019,12,01,00,01,299,2.9,-9,679.69,7.9,7.3,6.7,97,0
MLO,2019,12,01,00,02,300,2.8,-9,679.68,7.9,7.3,6.7,97,0
MLO,2019,12,01,00,03,307,2.6,-9,679.67,7.9,7.3,6.8,97,0
MLO,2019,12,01,00,04,302,3.1,-9,679.68,7.9,7.4,6.9,97,0
MLO,2019,12,01,00,05,316,2.3,-9,679.68,7.8,7.1,6.7,98,0
MLO,2019,12,01,00,06,308,2.7,-9,679.67,7.8,7.3,6.8,97,0
MLO,2019,12,01,00,07,318,4.1,-9,679.68,7.8,7.4,6.8,97,0
MLO,2019,12,01,00,08,319,3.7,-9,679.67,7.7,7.3,6.7,97,0
MLO,2019,12,01,00,09,323,3.9,-9,679.68,7.6,7.2,6.7,97,0
MLO,2019,12,01,00,10,313,4.1,-9,679.69,7.8,7.3,6.6,97,0
MLO,2019,12,01,00,11,318,3.8,-9,679.68,7.6,7.1,6.6,98,0
MLO,2019,12,01,00,12,307,3.6,-9,679.68,7.6,7.1,6.6,97,0
MLO,2019,12,01,00,13,306,2.9,-9,679.68,7.3,7.0,6.6,98,0
MLO,2019,12,01,00,14,302,3.2,-9,679.68,7.5,7.2,6.6,97,0
MLO,2019,12,01,00,15,312,2.9,-9,679.69,7.5,7.3,6.7,97,0
MLO,2019,12,01,00,16,305,4.1,-9,679.68,7.7,7.4,6.8,96,0
MLO,2019,12,01,00,17,300,3.2,-9,679.69,7.6,7.2,6.7,98,0
MLO,2019,12,01,00,18,302,3.4,-9,679.69,7.7,7.3,6.7,97,0
MLO,2019,12,01,00,19,302,3.4,-9,679.70,7.5,7.1,6.6,98,0
MLO,2019,12,01,00,20,300,3.4,-9,679.72,7.5,7.0,6.5,98,0
MLO,2019,12,01,00,21,298,2.9,-9,679.73,7.5,7.1,6.5,98,0
MLO,2019,12,01,00,22,302,1.9,-9,679.74,7.4,7.1,6.5,98,0
MLO,2019,12,01,00,23,320,2.7,-9,679.76,7.5,7.2,6.7,97,0
MLO,2019,12,01,00,24,329,3.4,-9,679.76,7.5,7.1,6.8,98,0
MLO,2019,12,01,00,25,328,3.5,-9,679.78,7.5,7.2,6.7,97,0
MLO,2019,12,01,00,26,324,3.6,-9,679.78,7.6,7.3,6.8,97,0
MLO,2019,12,01,00,27,304,2.5,-9,679.80,7.4,7.0,6.6,98,0
MLO,2019,12,01,00,28,330,2.9,-9,679.78,7.5,7.2,6.7,97,0
MLO,2019,12,01,00,29,331,3.4,-9,679.80,7.7,7.2,6.7,97,0
MLO,2019,12,01,00,30,327,3.4,-9,679.79,7.5,7.3,6.7,98,0
MLO,2019,12,01,00,31,322,3.3,-9,679.82,7.6,7.4,6.7,97,0
MLO,2019,12,01,00,32,318,2.8,-9,679.81,7.5,7.0,6.6,98,0
MLO,2019,12,01,00,33,298,2.3,-9,679.80,7.4,7.1,6.6,97,0
MLO,2019,12,01,00,34,303,2.0,-9,679.79,7.5,7.1,6.6,97,0
MLO,2019,12,01,00,35,300,2.3,-9,679.78,7.6,7.4,6.9,97,0
MLO,2019,12,01,00,36,299,2.5,-9,679.77,8.0,7.7,7.0,96,0
MLO,2019,12,01,00,37,310,3.3,-9,679.75,7.9,7.4,6.8,98,0
MLO,2019,12,01,00,38,310,2.0,-9,679.75,7.6,7.0,6.6,99,0
MLO,2019,12,01,00,39,301,1.7,-9,679.74,7.5,7.0,6.6,98,0
MLO,2019,12,01,00,40,302,3.0,-9,679.73,7.4,7.1,6.8,98,0
MLO,2019,12,01,00,41,302,2.0,-9,679.73,7.4,7.1,6.8,98,0
MLO,2019,12,01,00,42,312,1.9,-9,679.73,7.5,7.2,6.8,97,0
MLO,2019,12,01,00,43,308,1.8,-9,679.73,7.5,7.1,6.7,98,0
