Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15
MLO,2019,06,01,00,00,10,5.6,-9,681.95,11.3,9.5,8.8,73,0
MLO,2019,06,01,00,01,346,4.0,-9,681.94,11.2,9.7,8.5,73,0
MLO,2019,06,01,00,02,13,4.2,-9,681.92,10.8,9.2,8.8,76,0
MLO,2019,06,01,00,03,2,5.9,-9,681.91,11.0,9.9,9.0,75,0
MLO,2019,06,01,00,04,351,4.3,-9,681.92,10.7,9.5,8.5,75,0
MLO,2019,06,01,00,05,335,3.7,-9,681.91,11.0,9.9,8.3,72,0
MLO,2019,06,01,00,06,12,4.9,-9,681.90,11.0,9.7,8.6,72,0
MLO,2019,06,01,00,07,356,5.6,-9,681.89,11.1,9.9,8.7,71,0
MLO,2019,06,01,00,08,358,5.4,-9,681.87,11.6,9.2,8.7,72,0
MLO,2019,06,01,00,09,358,6.0,-9,681.86,10.7,8.7,8.3,76,0
MLO,2019,06,01,00,10,356,5.0,-9,681.86,10.2,9.6,8.3,77,0
MLO,2019,06,01,00,11,2,6.7,-9,681.85,10.9,9.3,8.5,76,0
MLO,2019,06,01,00,12,3,6.0,-9,681.86,10.3,8.7,8.4,77,0
MLO,2019,06,01,00,13,11,5.1,-9,681.85,10.1,8.9,8.3,76,0
MLO,2019,06,01,00,14,10,6.0,-9,681.84,10.3,10.2,8.3,75,0
MLO,2019,06,01,00,15,8,5.3,-9,681.86,10.6,9.4,8.5,73,0
MLO,2019,06,01,00,16,9,5.3,-9,681.84,10.5,8.9,8.7,73,0
MLO,2019,06,01,00,17,0,6.3,-9,681.83,10.5,10.0,8.7,76,0
MLO,2019,06,01,00,18,6,5.8,-9,681.81,10.7,9.8,8.7,76,0
MLO,2019,06,01,00,19,8,5.4,-9,681.82,11.2,10.5,8.8,73,0
MLO,2019,06,01,00,20,347,3.2,-9,681.82,10.8,9.3,8.9,75,0
MLO,2019,06,01,00,21,38,4.6,-9,681.80,10.5,10.3,8.8,75,0
MLO,2019,06,01,00,22,20,4.0,-9,681.84,10.4,10.3,8.8,74,0
MLO,2019,06,01,00,23,354,4.4,-9,681.83,10.9,10.4,8.8,73,0
MLO,2019,06,01,00,24,344,3.6,-9,681.82,10.6,9.4,8.5,75,0
MLO,2019,06,01,00,25,12,5.2,-9,681.81,10.9,9.2,8.7,74,0
MLO,2019,06,01,00,26,345,5.9,-9,681.78,10.7,9.6,8.5,75,0
MLO,2019,06,01,00,27,353,5.0,-9,681.80,10.6,9.4,8.3,74,0
