Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15
MLO,2004,08,01,00,00,-999,-99.9,-9,-999.90,14.2,10.5,9.8,59,0
MLO,2004,08,01,00,01,286,6.3,-9,-999.90,14.4,10.7,9.7,59,0
MLO,2004,08,01,00,02,284,5.5,-9,-999.90,14.5,10.9,9.6,57,0
MLO,2004,08,01,00,03,257,4.0,-9,-999.90,13.3,10.0,9.3,62,0
MLO,2004,08,01,00,04,263,3.9,-9,-999.90,12.6,9.9,9.2,65,0
MLO,2004,08,01,00,05,283,6.0,-9,-999.90,13.3,10.9,9.6,63,0
MLO,2004,08,01,00,06,267,5.7,-9,-999.90,13.1,10.1,9.0,63,0
MLO,2004,08,01,00,07,285,6.8,-9,-999.90,13.3,10.0,9.2,63,0
MLO,2004,08,01,00,08,280,7.1,-9,-999.90,13.7,10.0,9.3,61,0
MLO,2004,08,01,00,09,263,6.2,-9,-999.90,13.6,10.1,9.0,61,0
MLO,2004,08,01,00,10,274,6.0,-9,-999.90,13.9,10.5,9.2,59,0
MLO,2004,08,01,00,11,282,6.4,-9,-999.90,14.2,10.9,9.6,56,0
MLO,2004,08,01,00,12,289,7.2,-9,-999.90,13.8,10.4,9.4,57,0
MLO,2004,08,01,00,13,278,6.4,-9,-999.90,14.2,10.1,9.4,54,0
MLO,2004,08,01,00,14,288,5.7,-9,-999.90,14.8,10.6,9.8,52,0
MLO,2004,08,01,00,15,308,6.2,-9,-999.90,14.9,11.4,10.4,52,0
MLO,2004,08,01,00,16,305,6.1,-9,-999.90,14.2,11.1,10.5,55,0
MLO,2004,08,01,00,17,285,5.4,-9,-999.90,14.1,10.9,10.0,58,0
MLO,2004,08,01,00,18,289,5.6,-9,-999.90,13.9,10.8,10.0,60,0
MLO,2004,08,01,00,19,286,5.3,-9,-999.90,14.8,11.4,10.0,54,0
MLO,2004,08,01,00,20,257,3.7,-9,-999.90,14.2,11.6,9.9,56,0
MLO,2004,08,01,00,21,271,3.8,-9,-999.90,14.5,11.6,10.2,53,0
MLO,2004,08,01,00,22,283,5.6,-9,-999.90,14.6,11.8,10.9,53,0
MLO,2004,08,01,00,23,301,6.4,-9,-999.90,14.6,11.9,11.2,54,0
MLO,2004,08,01,00,24,260,5.4,-9,-999.90,13.8,11.4,10.6,59,0
MLO,2004,08,01,00,25,258,6.0,-9,-999.90,13.6,10.8,10.1,61,0
MLO,2004,08,01,00,26,221,4.7,-9,-999.90,14.0,11.4,9.9,59,0
MLO,2004,08,01,00,27,249,4.5,-9,-999.90,14.3,11.4,10.0,57,0
MLO,2004,08,01,00,28,282,1.0,-9,-999.90,14.2,12.1,10.8,56,0
MLO,2004,08,01,00,29,357,1.3,-9,-999.90,13.1,11.8,11.4,57,0
MLO,2004,08,01,00,30,324,6.7,-9,-999.90,14.5,12.4,11.7,49,0
MLO,2004,08,01,00,31,298,7.4,-9,-999.90,13.9,11.4,11.0,59,0
MLO,2004,08,01,00,32,301,8.2,-9,-999.90,13.4,10.0,9.7,63,0
MLO,2004,08,01,00,33,298,7.0,-9,-999.90,13.1,9.6,9.2,64,0
MLO,2004,08,01,00,34,284,7.7,-9,-999.90,13.4,9.4,8.9,63,0
MLO,2004,08,01,00,35,296,8.2,-9,-999.90,12.9,9.0,8.4,65,0
MLO,2004,08,01,00,36,293,9.0,-9,-999.90,13.3,9.6,8.5,63,0
MLO,2004,08,01,00,37,287,8.4,-9,-999.90,12.4,8.8,8.4,67,0
MLO,2004,08,01,00,38,271,7.3,-9,-999.90,12.6,8.4,8.0,66,0
MLO,2004,08,01,00,39,265,7.2,-9,-999.90,12.4,8.6,7.9,67,0
MLO,2004,08,01,00,40,258,5.7,-9,-999.90,11.8,8.5,7.9,70,0
MLO,2004,08,01,00,41,294,7.8,-9,-999.90,11.8,8.7,8.0,70,0
MLO,2004,08,01,00,42,303,7.0,-9,-999.90,11.4,8.4,7.8,72,0
MLO,2004,08,01,00,43,301,7.5,-9,-999.90,11.8,8.7,7.8,68,0
MLO,2004,08,01,00,44,304,4.6,-9,-999.90,11.6,8.6,7.8,67,0
MLO,2004,08,01,00,45,298,3.7,-9,-999.90,12.0,9.4,8.0,64,0
MLO,2004,08,01,00,46,312,7.2,-9,-999.90,11.8,9.4,8.2,64,0
MLO,2004,08,01,00,47,315,5.7,-9,-999.90,11.4,9.0,8.3,65,0
MLO,2004,08,01,00,48,319,6.5,-9,-999.90,11.4,9.2,8.5,65,0
MLO,2004,08,01,00,49,320,5.7,-9,-999.90,12.4,9.2,8.6,63,0
MLO,2004,08,01,00,50,327,5.7,-9,-999.90,12.6,9.7,8.8,62,0
MLO,2004,08,01,00,51,327,6.9,-9,-999.90,12.9,9.9,8.6,60,0
MLO,2004,08,01,00,52,331,5.9,-9,-999.90,13.4,10.0,8.7,57,0
MLO,2004,08,01,00,53,341,4.4,-9,-999.90,13.3,9.7,8.6,57,0
MLO,2004,08,01,00,54,341,5.5,-9,-999.90,13.8,9.8,8.8,56,0
MLO,2004,08,01,00,55,336,6.2,-9,-999.90,14.4,10.0,9.3,52,0
MLO,2004,08,01,00,56,329,1.7,-9,-999.90,12.6,9.8,9.2,58,0
MLO,2004,08,01,00,57,296,5.1,-9,-999.90,13.5,10.7,9.6,56,0
MLO,2004,08,01,00,58,290,6.1,-9,-999.90,13.9,10.5,9.2,56,0
MLO,2004,08,01,00,59,313,8.4,-9,-999.90,13.9,10.4,8.9,53,0
MLO,2004,08,01,01,00,325,5.6,-9,-999.90,13.4,10.5,9.0,53,0
MLO,2004,08,01,01,01,334,3.7,-9,-999.90,12.6,10.0,9.2,57,0
MLO,2004,08,01,01,02,321,7.0,-9,-999.90,12.8,9.8,9.0,57,0
MLO,2004,08,01,01,03,319,5.7,-9,-999.90,12.9,9.8,8.8,58,0
MLO,2004,08,01,01,04,330,7.2,-9,-999.90,14.3,10.6,9.0,51,0
MLO,2004,08,01,01,05,332,5.1,-9,-999.90,14.0,10.5,9.3,48,0
MLO,2004,08,01,01,06,323,5.4,-9,-999.90,14.2,10.7,9.9,48,0
