Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15
MLO,2021,02,01,00,00,332,4.7,-9,676.62,5.9,4.4,3.6,-99,0
MLO,2021,02,01,00,01,322,4.4,-9,676.61,6.1,4.4,3.3,-99,0
MLO,2021,02,01,00,02,317,4.4,-9,676.62,6.1,4.3,3.4,-99,0
MLO,2021,02,01,00,03,332,3.2,-9,676.63,6.0,4.1,3.3,-99,0
MLO,2021,02,01,00,04,332,4.1,-9,676.62,5.8,4.0,3.3,-99,0
MLO,2021,02,01,00,05,331,4.5,-9,676.61,6.4,4.3,3.5,-99,0
MLO,2021,02,01,00,06,323,4.3,-9,676.61,6.5,4.5,3.7,-99,0
MLO,2021,02,01,00,07,300,2.8,-9,676.62,6.0,4.2,3.4,-99,0
MLO,2021,02,01,00,08,298,3.1,-9,676.63,5.4,3.9,3.1,-99,0
MLO,2021,02,01,00,09,302,2.8,-9,676.62,5.4,3.9,3.1,-99,0
MLO,2021,02,01,00,10,308,2.2,-9,676.63,5.2,3.8,3.1,-99,0
MLO,2021,02,01,00,11,308,3.2,-9,676.64,5.2,3.9,3.2,-99,0
MLO,2021,02,01,00,12,312,3.2,-9,676.68,5.6,4.2,3.2,-99,0
MLO,2021,02,01,00,13,319,4.0,-9,676.67,5.6,4.2,3.2,-99,0
MLO,2021,02,01,00,14,326,1.9,-9,676.68,5.5,3.9,3.1,-99,0
MLO,2021,02,01,00,15,333,2.9,-9,676.67,5.4,4.0,3.2,-99,0
MLO,2021,02,01,00,16,336,4.1,-9,676.66,5.6,4.0,3.2,-99,0
MLO,2021,02,01,00,17,337,4.3,-9,676.64,5.7,4.0,3.1,-99,0
MLO,2021,02,01,00,18,347,3.6,-9,676.62,5.2,3.9,3.0,-99,0
MLO,2021,02,01,00,19,351,4.0,-9,676.61,5.0,4.0,3.1,-99,0
MLO,2021,02,01,00,20,336,3.7,-9,676.61,5.3,4.3,3.2,-99,0
MLO,2021,02,01,00,21,336,3.7,-9,676.60,5.2,4.0,3.1,-99,0
MLO,2021,02,01,00,22,318,3.0,-9,676.58,5.3,4.0,3.5,-99,0
MLO,2021,02,01,00,23,338,2.6,-9,676.57,5.2,4.1,3.6,-99,0
MLO,2021,02,01,00,24,302,2.7,-9,676.53,5.7,4.3,3.5,-99,0
MLO,2021,02,01,00,25,295,3.9,-9,676.50,5.6,4.2,3.3,-99,0
MLO,2021,02,01,00,26,303,1.6,-9,676.52,5.1,3.9,3.2,-99,0
MLO,2021,02,01,00,27,298,2.8,-9,676.52,5.1,3.8,3.2,-99,0
MLO,2021,02,01,00,28,319,3.3,-9,676.54,5.6,3.9,3.3,-99,0
MLO,2021,02,01,00,29,327,3.7,-9,676.54,5.8,3.8,3.2,-99,0
MLO,2021,02,01,00,30,301,2.7,-9,676.56,5.4,3.6,3.1,-99,0
MLO,2021,02,01,00,31,303,3.2,-9,676.57,5.3,3.9,3.1,-99,0
MLO,2021,02,01,00,32,311,2.6,-9,676.56,5.1,3.8,3.1,-99,0
MLO,2021,02,01,00,33,319,2.8,-9,676.55,5.1,3.9,3.1,-99,0
MLO,2021,02,01,00,34,309,2.2,-9,676.55,5.3,3.9,3.2,-99,0
MLO,2021,02,01,00,35,332,2.3,-9,676.53,5.2,3.8,3.4,-99,0
MLO,2021,02,01,00,36,328,2.8,-9,676.52,5.2,3.9,3.3,-99,0
MLO,2021,02,01,00,37,317,2.0,-9,676.51,5.2,3.9,3.2,-99,0
MLO,2021,02,01,00,38,311,3.6,-9,676.48,5.6,4.2,3.4,-99,0
MLO,2021,02,01,00,39,295,4.1,-9,676.47,5.4,4.1,3.3,-99,0
MLO,2021,02,01,00,40,293,3.9,-9,676.49,5.5,4.1,3.3,-99,0
MLO,2021,02,01,00,41,308,3.9,-9,676.49,5.2,4.0,3.3,-99,0
MLO,2021,02,01,00,42,304,3.3,-9,676.49,5.0,3.8,3.2,-99,0
MLO,2021,02,01,00,43,296,3.2,-9,676.49,5.1,3.9,3.2,-99,0
MLO,2021,02,01,00,44,286,3.5,-9,676.48,5.5,4.3,3.2,-99,0
MLO,2021,02,01,00,45,279,3.5,-9,676.48,5.2,4.2,3.3,-99,0
MLO,2021,02,01,00,46,304,2.4,-9,676.49,5.1,3.9,3.2,-99,0
MLO,2021,02,01,00,47,317,3.8,-9,676.47,5.1,3.9,3.2,-99,0
MLO,2021,02,01,00,48,310,3.8,-9,676.49,5.0,3.7,3.1,-99,0
MLO,2021,02,01,00,49,299,3.2,-9,676.50,4.6,3.5,3.0,-99,0
MLO,2021,02,01,00,50,316,4.0,-9,676.49,4.7,3.7,2.8,-99,0
MLO,2021,02,01,00,51,330,4.1,-9,676.49,5.1,3.9,2.8,-99,0
MLO,2021,02,01,00,52,315,3.5,-9,676.50,4.8,3.6,2.7,-99,0
MLO,2021,02,01,00,53,325,2.5,-9,676.52,4.5,3.4,2.6,-99,0
MLO,2021,02,01,00,54,352,1.7,-9,676.50,4.0,3.3,2.5,-99,0
MLO,2021,02,01,00,55,308,1.2,-9,676.49,3.8,3.3,2.4,-99,0
