Date,SO2_lat,SO2_long,Daily Max 1-hour SO2 Concentration,EQ_lat,EQ_long,mag,WIND DIRECTION,WIND SPEED,TEMPERATURE AT 2 METERS,RELATIVE HUMIDITY,Days_Since_EQ_Activity,Risk_Label
734969.0,0.30412632206167173,0.7543448087111227,0.00037023324694557573,0.2758329509906154,0.7790028541825501,0.4826086956521739,0.6893231779895467,0.15338284671378205,0.5090337192730908,0.3220963010442611,0.0,0.0
734969.0,0.34126143304036977,0.7847969816042107,0.0016290262865605333,0.2758329509906154,0.7790028541825501,0.4826086956521739,0.6893231779895467,0.15338284671378205,0.5090337192730908,0.3220963010442611,0.0,0.0
734969.0,0.38956121555191453,0.7831350067444718,0.0018511662347278786,0.2758329509906154,0.7790028541825501,0.4826086956521739,0.6893231779895467,0.15338284671378205,0.5090337192730908,0.3220963010442611,0.0,0.0
734969.0,0.32765612393862653,0.6261770179657125,0.00396149574231766,0.2758329509906154,0.7790028541825501,0.4826086956521739,0.6893231779895467,0.15338284671378205,0.5090337192730908,0.3220963010442611,0.0,0.0
734969.0,0.3010594370899153,0.7484696889722982,0.00037023324694557573,0.2758329509906154,0.7790028541825501,0.4826086956521739,0.6893231779895467,0.15338284671378205,0.5090337192730908,0.3220963010442611,0.0,0.0
734969.0,0.2108032176374194,0.6526233065509391,0.014476119955572011,0.2758329509906154,0.7790028541825501,0.4826086956521739,0.6893231779895467,0.15338284671378205,0.5090337192730908,0.3220963010442611,0.0,0.0
734969.0,0.3140142171905257,0.8245448360799996,0.0011477230655312848,0.2758329509906154,0.7790028541825501,0.4826086956521739,0.6893231779895467,0.15338284671378205,0.5090337192730908,0.3220963010442611,0.0,0.0
734969.0,0.46699448830627155,0.6487269563857457,0.0017400962606442059,0.2758329509906154,0.7790028541825501,0.4826086956521739,0.6893231779895467,0.15338284671378205,0.5090337192730908,0.3220963010442611,0.0,0.0
734969.0,0.23652614330403712,0.7108706625222403,0.22506479081821545,0.2758329509906154,0.7790028541825501,0.4826086956521739,0.6893231779895467,0.15338284671378205,0.5090337192730908,0.3220963010442611,0.0,2.0
734970.0,0.3010594370899153,0.7484696889722982,0.18363569048500555,-1.0,-1.0,0.0,0.7800692483516426,0.12203631836798029,0.4915475486564625,0.33045789532145725,0.002617801047120419,2.0
734970.0,0.3140142171905257,0.8245448360799996,0.0011477230655312848,-1.0,-1.0,0.0,0.7800692483516426,0.12203631836798029,0.4915475486564625,0.33045789532145725,0.002617801047120419,0.0
734970.0,0.30412632206167173,0.7543448087111227,0.04035542391706775,-1.0,-1.0,0.0,0.7800692483516426,0.12203631836798029,0.4915475486564625,0.33045789532145725,0.002617801047120419,1.0
734970.0,0.38956121555191453,0.7831350067444718,0.008626434653831914,-1.0,-1.0,0.0,0.7800692483516426,0.12203631836798029,0.4915475486564625,0.33045789532145725,0.002617801047120419,0.0
734970.0,0.23652614330403712,0.7108706625222403,0.11129211403184007,-1.0,-1.0,0.0,0.7800692483516426,0.12203631836798029,0.4915475486564625,0.33045789532145725,0.002617801047120419,2.0
734970.0,0.34126143304036977,0.7847969816042107,0.03680118474639023,-1.0,-1.0,0.0,0.7800692483516426,0.12203631836798029,0.4915475486564625,0.33045789532145725,0.002617801047120419,0.0
734970.0,0.32765612393862653,0.6261770179657125,0.008589411329137356,-1.0,-1.0,0.0,0.7800692483516426,0.12203631836798029,0.4915475486564625,0.33045789532145725,0.002617801047120419,0.0
734970.0,0.2108032176374194,0.6526233065509391,0.016105146242132544,-1.0,-1.0,0.0,0.7800692483516426,0.12203631836798029,0.4915475486564625,0.33045789532145725,0.002617801047120419,0.0
734970.0,0.46699448830627155,0.6487269563857457,0.0032210292484265084,-1.0,-1.0,0.0,0.7800692483516426,0.12203631836798029,0.4915475486564625,0.33045789532145725,0.002617801047120419,0.0
734971.0,0.2108032176374194,0.6526233065509391,0.030877452795261016,0.5878146879189629,0.8181338337927414,0.6376811594202899,0.9293516106336002,0.15617643567408657,0.44341183672852996,0.40253023601348403,0.0,0.0
734971.0,0.46699448830627155,0.6487269563857457,0.0011847463902258423,0.5878146879189629,0.8181338337927414,0.6376811594202899,0.9293516106336002,0.15617643567408657,0.44341183672852996,0.40253023601348403,0.0,0.0
734971.0,0.32765612393862653,0.6261770179657125,0.0024435394298407995,0.5878146879189629,0.8181338337927414,0.6376811594202899,0.9293516106336002,0.15617643567408657,0.44341183672852996,0.40253023601348403,0.0,0.0
734971.0,0.38956121555191453,0.7831350067444718,0.0234727878563495,0.5878146879189629,0.8181338337927414,0.6376811594202899,0.9293516106336002,0.15617643567408657,0.44341183672852996,0.40253023601348403,0.0,0.0
734971.0,0.30412632206167173,0.7543448087111227,0.2180673824509441,0.5878146879189629,0.8181338337927414,0.6376811594202899,0.9293516106336002,0.15617643567408657,0.44341183672852996,0.40253023601348403,0.0,2.0
734971.0,0.3010594370899153,0.7484696889722982,0.42761940022213996,0.5878146879189629,0.8181338337927414,0.6376811594202899,0.9293516106336002,0.15617643567408657,0.44341183672852996,0.40253023601348403,0.0,3.0
734971.0,0.23652614330403712,0.7108706625222403,0.02084413180303591,0.5878146879189629,0.8181338337927414,0.6376811594202899,0.9293516106336002,0.15617643567408657,0.44341183672852996,0.40253023601348403,0.0,0.0
734971.0,0.3140142171905257,0.8245448360799996,0.0011847463902258423,0.5878146879189629,0.8181338337927414,0.6376811594202899,0.9293516106336002,0.15617643567408657,0.44341183672852996,0.40253023601348403,0.0,0.0
